path,readable,rows,field_symbol,field_date,field_timestamp,field_open,field_high,field_low,field_close,field_price,field_straddle,field_straddle_pct,field_price_chg_pct,field_oi_chg_pct,field_pcr_chg_pct,field_ce_oi_chg_pct,field_pe_oi_chg_pct,field_pe_ce_oi_chg,field_volume_chg_pct,field_buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Resistance_Resistance_25AUG26_Scan_17_8_2026_095418.xlsx,True,86,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Resistance_Resistance_25AUG26_Scan_17_8_2026_095929.xlsx,True,87,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Sector_Summary_25AUG26_Report_17_8_2026.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Sector_Summary_25AUG26_Report_17_8_2026_093825.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Sector_Summary_25AUG26_Report_17_8_2026_095331.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026.xlsx,True,112,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026_093840.xlsx,True,112,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026_094349.xlsx,True,112,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026_094859.xlsx,True,114,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026_095409.xlsx,True,112,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\Support_Resistance_25AUG26_Scan_17_8_2026_095919.xlsx,True,111,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026_093831.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026_094338.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026_094844.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026_095355.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-17\VolumeAndOISpikesScans_25AUG26_Report_17_8_2026_095903.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_092516.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_093023.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_093536.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_094044.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_094552.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_095059.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_095607.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_100115.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_101122.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_101630.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_102137.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_102645.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_103152.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_103700.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_104207.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-18_104714.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18.xlsx,True,214,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_092523.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_093031.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_093544.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_094052.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_094559.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_095107.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_095615.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_100122.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_101130.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_101638.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_102145.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_102652.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_103200.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_103707.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_104215.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\IVR-IVP_25AUG26_Report_2026-08-18_104722.xlsx,True,215,,,,,,,,,,,,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026.xlsx,True,89,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_092555.xlsx,True,86,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_093104.xlsx,True,88,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_093615.xlsx,True,84,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_094124.xlsx,True,88,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_094633.xlsx,True,85,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_095142.xlsx,True,85,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_095651.xlsx,True,83,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_100201.xlsx,True,87,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_101210.xlsx,True,90,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_101719.xlsx,True,90,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_102229.xlsx,True,91,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_102738.xlsx,True,91,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_103248.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_103757.xlsx,True,94,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_104306.xlsx,True,95,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Resistance_Resistance_25AUG26_Scan_18_8_2026_104815.xlsx,True,93,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026_093528.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026_095034.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026_102041.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026_103547.xlsx,True,48,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Sector_Summary_25AUG26_Report_18_8_2026_105053.xlsx,True,49,,,,,,,,,,,Price chg (%),OI chg (%),,,,,Volume chg (%),Buildup
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_092546.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_093055.xlsx,True,124,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_093604.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_094113.xlsx,True,126,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_094623.xlsx,True,125,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_095132.xlsx,True,123,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_095641.xlsx,True,120,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_100150.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_101200.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_101709.xlsx,True,121,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_102219.xlsx,True,122,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_102728.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_103238.xlsx,True,117,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_103747.xlsx,True,115,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_104257.xlsx,True,116,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\Support_Resistance_25AUG26_Scan_18_8_2026_104806.xlsx,True,118,Symbol,,,,,,,Price,,,Price Chg%,,,,,,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_092534.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_093040.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_093551.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_094058.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_094608.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_095114.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_095621.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_100129.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_101137.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_101644.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_102152.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_102659.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_103206.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_103714.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_104221.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-18\VolumeAndOISpikesScans_25AUG26_Report_18_8_2026_104728.xlsx,True,217,Symbol,,,,,,,Price,,,Price chg (%),OI chg (%),,,,,Volume Chg (%),
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-19\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-19.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-19\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-19_092517.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-19\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-19_093025.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-19\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-19_093539.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
D:\My-data\Share_P&L\Ichart Data\Screenshot\August26\2026-08-19\Daywise_Price_and_OI_Summary_25AUG26_Report_2026-08-19_094046.xlsx,True,217,Symbol,,,Open,High,Low,Close,,ATM Straddle %,ATM Straddle %,Price Chg %,OI Chg %,PCR Chg %,Tot CE OI Chg %,Tot PE OI Chg %,Tot PE-CE OI Chg,,
