Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,TRADING,2 / 0 / 0,0.06,-97.1,0.03,2.82,SC,2.0,2,-1,0.09,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,GAS DISTRIBUTION,1 / 1 / 0,-0.02,-95.78,0.05,1.2,SB,3.0,4,1,0.03,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,REALTY,2 / 4 / 0,-0.03,-97.12,0.05,2.32,SB,13.0,-2,-15,-0.17,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,AGRO CHEMICALS,1 / 1 / 0,-0.04,-93.26,0.07,2.45,SB,19.0,9,-11,-0.18,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",1 / 1 / 0,-0.04,-96.38,0.35,7.16,LB,60.0,2,-58,-0.23,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,PLASTIC PRODUCTS,0 / 2 / 0,-0.17,-98.78,0.04,1.78,SB,8.0,0,-8,-0.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,FMCG,3 / 6 / 1,-0.19,-97.07,0.09,6.25,SB,49.0,17,-37,-0.36,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,MARINE PORT & SERVICES,0 / 1 / 0,-0.25,-95.74,0.36,10.86,SB,639.0,100,-539,-1.15,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,0 / 2 / 0,-0.3,-97.63,0.24,1.53,SB,19.0,-14,-33,-0.53,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,0 / 1 / 0,-0.34,-97.69,-0.04,4.35,LU,27.0,-36,-63,-0.36,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,0 / 1 / 0,-0.73,-95.77,0.1,4.63,SB,18.0,7,-11,-0.15,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,E-COMMERCE/APP BASED AGGREGATOR,3 / 3 / 0,-0.85,-84.84,0.72,4.43,SB,96.0,31,-65,-0.8,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,CRUDE OIL & NATURAL GAS,0 / 2 / 0,-0.96,-95.57,0.12,8.54,SB,29.0,-17,-45,-0.26,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_31_7_2026.xlsx,,,,,,,,,,,,,,IT - SOFTWARE,0 / 12 / 0,-2.76,-85.53,0.79,3.46,SB,195.0,-310,-505,-1.31,,,,,,
SHREECEM,,,,,,-65.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,26230.0,-0.25,13082.0,29.0,0.22,0.94,27000.0,405.0,0.0,159.0,4.0,-2.85,SB,,,,,,,,,,,,,,,,,
IREDA,,,,,,0.36,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,117.22,0.31,14446.0,5.0,0.03,1.07,120.0,967.0,0.0,964.0,-7.0,-2.32,LB,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,0.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,390.75,0.03,21480.0,18.0,0.08,0.79,400.0,1481.0,9.0,678.0,0.0,-2.31,LB,,,,,,,,,,,,,,,,,
ADANIPORTS,,,,,,-4.8,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1666.0,-0.29,45153.0,112.0,0.25,0.5,1700.0,3086.0,176.0,2288.0,-5.0,-2.0,SB,,,,,,,,,,,,,,,,,
NHPC,,,,,,0.14,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,78.5,0.18,17109.0,4.0,0.02,0.77,80.0,993.0,5.0,334.0,0.0,-1.88,LB,,,,,,,,,,,,,,,,,
YESBANK,,,,,,0.03,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,22.63,0.13,38412.0,13.0,0.03,0.63,23.0,2060.0,2.0,2223.0,5.0,-1.61,LB,,,,,,,,,,,,,,,,,
IRFC,,,,,,-0.06,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,88.65,-0.07,15696.0,58.0,0.37,0.63,90.0,2805.0,19.0,2147.0,11.0,-1.5,SB,,,,,,,,,,,,,,,,,
AMBER,,,,,,56.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,7492.0,0.75,12429.0,-3.0,-0.02,1.19,7600.0,338.0,5.0,354.0,0.0,-1.42,SC,,,,,,,,,,,,,,,,,
GODREJCP,,,,,,-6.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1067.2,-0.59,20816.0,9.0,0.04,0.65,1080.0,188.0,0.0,122.0,0.0,-1.19,SB,,,,,,,,,,,,,,,,,
MPHASIS,,,,,,-72.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2275.3,-3.1,14579.0,205.0,1.43,0.61,2300.0,233.0,28.0,305.0,-12.0,-1.07,SB,,,,,,,,,,,,,,,,,
ANGELONE,,,,,,3.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,297.0,1.23,10588.0,1.0,0.01,0.55,300.0,918.0,-26.0,724.0,3.0,-1.0,LB,,,,,,,,,,,,,,,,,
MOTILALOFS,,,,,,10.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,851.9,1.24,8881.0,-20.0,-0.22,0.63,860.0,563.0,-1.0,409.0,1.0,-0.94,SC,,,,,,,,,,,,,,,,,
AUROPHARMA,,,,,,7.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1586.1,0.48,17931.0,15.0,0.08,0.65,1600.0,1266.0,14.0,204.0,0.0,-0.87,LB,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,230.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,57525.0,0.4,70283.0,-639.0,-0.9,0.88,58000.0,71883.0,1035.0,43633.0,-114.0,-0.82,SC,,,,,,,,,,,,,,,,,
PATANJALI,,,,,,0.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,357.05,0.04,28657.0,5.0,0.02,0.79,360.0,887.0,16.0,380.0,2.0,-0.82,LB,,,,,,,,,,,,,,,,,
360ONE,,,,,,6.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1151.6,0.53,8275.0,6.0,0.07,0.51,1160.0,188.0,0.0,139.0,0.0,-0.72,LB,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,4.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1370.6,0.31,43932.0,-9.0,-0.02,0.58,1380.0,731.0,1.0,656.0,0.0,-0.68,SC,,,,,,,,,,,,,,,,,
OBEROIRLTY,,,,,,8.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1827.4,0.46,15648.0,-1.0,-0.01,0.53,1840.0,942.0,1.0,423.0,0.0,-0.68,SC,,,,,,,,,,,,,,,,,
UPL,,,,,,0.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,606.5,0.07,22464.0,7.0,0.03,0.85,610.0,423.0,11.0,314.0,0.0,-0.57,LB,,,,,,,,,,,,,,,,,
IOC,,,,,,0.16,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,139.3,0.11,29689.0,2.0,0.01,0.89,140.0,1127.0,2.0,1056.0,6.0,-0.5,LB,,,,,,,,,,,,,,,,,
TATACONSUM,,,,,,-3.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1096.5,-0.35,28341.0,20.0,0.07,0.74,1100.0,914.0,1.0,786.0,0.0,-0.32,SB,,,,,,,,,,,,,,,,,
COLPAL,,,,,,3.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2094.6,0.19,17479.0,31.0,0.18,0.5,2100.0,1037.0,13.0,769.0,0.0,-0.26,LB,,,,,,,,,,,,,,,,,
PRESTIGE,,,,,,-2.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1597.4,-0.18,11027.0,11.0,0.1,0.78,1600.0,492.0,16.0,820.0,1.0,-0.16,SB,,,,,,,,,,,,,,,,,
PHOENIXLTD,,,,,,2.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1898.8,0.12,10084.0,3.0,0.03,0.64,1900.0,332.0,6.0,474.0,0.0,-0.06,LB,,,,,,,,,,,,,,,,,
WAAREEENER,,,,,,10.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2598.5,0.39,44085.0,133.0,0.3,0.55,2600.0,2671.0,32.0,1816.0,-34.0,-0.06,LB,,,,,,,,,,,,,,,,,
PNBHOUSING,,,,,,10.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1040.3,1.04,10869.0,53.0,0.49,0.83,1040.0,0.0,,356.0,6.0,0.03,LB,,,,,,,,,,,,,,,,,
RBLBANK,,,,,,2.05,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,380.15,0.54,14642.0,-1.0,-0.01,0.67,380.0,418.0,-21.0,214.0,5.0,0.04,SC,,,,,,,,,,,,,,,,,
TORNTPHARM,,,,,,105.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,5003.0,2.15,31765.0,31.0,0.1,0.64,5000.0,1492.0,-34.0,583.0,44.0,0.06,LB,,,,,,,,,,,,,,,,,
BOSCHLTD,,,,,,115.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,41555.0,0.28,8184.0,4.0,0.05,1.43,41500.0,207.0,4.0,127.0,0.0,0.13,LB,,,,,,,,,,,,,,,,,
RELIANCE,,,,,,5.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1302.5,0.42,207948.0,-37.0,-0.02,0.85,1300.0,20563.0,-265.0,10161.0,-4.0,0.19,SC,,,,,,,,,,,,,,,,,
CAMS,,,,,,-3.65,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,791.6,-0.46,8133.0,0.0,0.0,0.66,790.0,0.0,,224.0,-2.0,0.2,-,,,,,,,,,,,,,,,,,
IDEA,,,,,,0.08,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,13.03,0.62,82271.0,12.0,0.01,0.61,13.0,3076.0,-11.0,2623.0,-2.0,0.23,LB,,,,,,,,,,,,,,,,,
TATAELXSI,,,,,,-66.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,3610.1,-1.82,20243.0,38.0,0.19,0.6,3600.0,920.0,11.0,815.0,-4.0,0.28,SB,,,,,,,,,,,,,,,,,
DELHIVERY,,,,,,2.05,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,471.4,0.44,11026.0,3.0,0.03,0.67,470.0,0.0,,448.0,0.0,0.3,LB,,,,,,,,,,,,,,,,,
IDFCFIRSTB,,,,,,0.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,85.26,0.59,38000.0,59.0,0.16,0.68,85.0,1443.0,21.0,1059.0,-3.0,0.31,LB,,,,,,,,,,,,,,,,,
BAJAJHLDNG,,,,,,53.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,11047.0,0.48,4449.0,-1.0,-0.02,0.67,11000.0,219.0,0.0,67.0,0.0,0.43,SC,,,,,,,,,,,,,,,,,
BLUESTARCO,,,,,,7.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1707.8,0.45,9530.0,5.0,0.05,1.12,1700.0,226.0,2.0,75.0,1.0,0.46,LB,,,,,,,,,,,,,,,,,
HAL,,,,,,34.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,4621.5,0.76,33735.0,-10.0,-0.03,0.82,4600.0,2487.0,33.0,1644.0,6.0,0.47,SC,,,,,,,,,,,,,,,,,
ALKEM,,,,,,2.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,5829.0,0.03,11068.0,13.0,0.12,0.29,5800.0,580.0,3.0,153.0,-2.0,0.5,LB,,,,,,,,,,,,,,,,,
CANBK,,,,,,0.79,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,125.71,0.63,59530.0,13.0,0.02,0.67,125.0,1650.0,-8.0,1561.0,8.0,0.57,LB,,,,,,,,,,,,,,,,,
DALBHARAT,,,,,,11.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1811.0,0.63,11683.0,0.0,0.0,0.93,1800.0,0.0,,223.0,0.0,0.61,-,,,,,,,,,,,,,,,,,
NMDC,,,,,,0.14,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,85.52,0.16,50483.0,4.0,0.01,0.81,85.0,798.0,0.0,718.0,5.0,0.61,LB,,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,1.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,513.3,0.28,20290.0,7.0,0.03,0.7,510.0,255.0,2.0,281.0,0.0,0.65,LB,,,,,,,,,,,,,,,,,
POLYCAB,,,,,,115.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,9062.0,1.29,18730.0,-89.0,-0.47,0.59,9000.0,1347.0,-109.0,1178.0,0.0,0.69,SC,,,,,,,,,,,,,,,,,
FORTIS,,,,,,3.55,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,957.1,0.37,11624.0,-3.0,-0.03,0.88,950.0,0.0,,132.0,1.0,0.75,SC,,,,,,,,,,,,,,,,,
HINDUNILVR,,,,,,1.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2117.0,0.05,50798.0,23.0,0.05,0.58,2100.0,4188.0,7.0,2959.0,-5.0,0.81,LB,,,,,,,,,,,,,,,,,
OIL,,,,,,-4.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,453.65,-0.91,11677.0,8.0,0.07,0.63,450.0,384.0,0.0,353.0,0.0,0.81,SB,,,,,,,,,,,,,,,,,
PREMIERENE,,,,,,1.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,988.0,0.14,12035.0,19.0,0.16,0.72,980.0,194.0,3.0,304.0,8.0,0.82,LB,,,,,,,,,,,,,,,,,
COCHINSHIP,,,,,,4.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1411.7,0.33,14270.0,3.0,0.02,0.68,1400.0,1269.0,-3.0,697.0,2.0,0.84,LB,,,,,,,,,,,,,,,,,
SRF,,,,,,2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2622.0,0.08,22273.0,17.0,0.08,0.46,2600.0,699.0,2.0,704.0,1.0,0.85,LB,,,,,,,,,,,,,,,,,
COALINDIA,,,,,,-0.15,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,413.85,-0.04,60131.0,-49.0,-0.08,0.76,410.0,2144.0,4.0,2209.0,14.0,0.94,LU,,,,,,,,,,,,,,,,,
NIFTYNXT50,,,,,,481.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,73199.8,0.66,663.0,15.0,2.31,2.38,72500.0,0.0,,73.0,1.0,0.97,LB,,,,,,,,,,,,,,,,,
TIINDIA,,,,,,23.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2726.3,0.86,10594.0,8.0,0.08,0.81,2700.0,106.0,-2.0,240.0,-9.0,0.97,LB,,,,,,,,,,,,,,,,,
HCLTECH,,,,,,-44.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1312.9,-3.31,68633.0,380.0,0.56,0.75,1300.0,828.0,24.0,1504.0,-181.0,0.99,SB,,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,2.48,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,212.21,1.18,43563.0,-55.0,-0.13,0.67,210.0,1207.0,-35.0,1350.0,6.0,1.05,SC,,,,,,,,,,,,,,,,,
GRASIM,,,,,,20.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,3132.6,0.65,47768.0,-40.0,-0.08,0.67,3100.0,458.0,7.0,415.0,0.0,1.05,SC,,,,,,,,,,,,,,,,,
HDFCBANK,,,,,,1.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,758.25,0.18,452484.0,276.0,0.06,0.55,750.0,18555.0,-14.0,12631.0,-9.0,1.1,LB,,,,,,,,,,,,,,,,,
INDUSINDBK,,,,,,-2.85,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1011.05,-0.28,48848.0,8.0,0.02,0.79,1000.0,1406.0,0.0,1846.0,-16.0,1.11,SB,,,,,,,,,,,,,,,,,
INOXWIND,,,,,,0.57,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,75.86,0.76,16654.0,7.0,0.04,0.73,75.0,354.0,-3.0,554.0,-5.0,1.15,LB,,,,,,,,,,,,,,,,,
BSE,,,,,,2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,3541.0,0.06,40967.0,45.0,0.11,0.81,3500.0,2000.0,24.0,3624.0,-14.0,1.17,LB,,,,,,,,,,,,,,,,,
MFSL,,,,,,3.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1518.0,0.2,24012.0,0.0,0.0,0.6,1500.0,173.0,0.0,163.0,0.0,1.2,-,,,,,,,,,,,,,,,,,
MAZDOCK,,,,,,13.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2328.0,0.56,23020.0,324.0,1.43,0.65,2300.0,1127.0,50.0,1150.0,-11.0,1.22,LB,,,,,,,,,,,,,,,,,
FINNIFTY,,,,,,193.4,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,26534.2,0.73,488.0,2.0,0.41,0.9,26200.0,416.0,-5.0,404.0,1.0,1.28,LB,,,,,,,,,,,,,,,,,
LUPIN,,,,,,-3.7,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2431.1,-0.15,13707.0,20.0,0.15,0.67,2400.0,296.0,3.0,802.0,-1.0,1.3,SB,,,,,,,,,,,,,,,,,
FEDERALBNK,,,,,,0.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,355.35,0.14,34539.0,12.0,0.03,0.87,350.0,881.0,-3.0,1097.0,-3.0,1.53,LB,,,,,,,,,,,,,,,,,
NESTLEIND,,,,,,0.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1524.0,0.0,17787.0,60.0,0.34,0.53,1500.0,921.0,-8.0,506.0,-2.0,1.6,-,,,,,,,,,,,,,,,,,
RVNL,,,,,,0.08,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,223.54,0.04,18158.0,26.0,0.14,0.8,220.0,770.0,2.0,1008.0,0.0,1.61,LB,,,,,,,,,,,,,,,,,
GLENMARK,,,,,,38.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,2237.2,1.74,30803.0,9.0,0.03,0.96,2200.0,602.0,-8.0,766.0,3.0,1.69,LB,,,,,,,,,,,,,,,,,
LODHA,,,,,,-6.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1220.4,-0.56,21743.0,-2.0,-0.01,0.64,1200.0,0.0,,792.0,4.0,1.7,LU,,,,,,,,,,,,,,,,,
NAUKRI,,,,,,-27.6,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1220.35,-2.21,26275.0,55.0,0.21,0.49,1200.0,309.0,-2.0,383.0,13.0,1.7,SB,,,,,,,,,,,,,,,,,
INFY,,,,,,-37.5,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1119.0,-3.24,222937.0,1482.0,0.67,0.99,1100.0,11866.0,2.0,10580.0,-324.0,1.73,SB,,,,,,,,,,,,,,,,,
NIFTY,,,,,,70.3,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,24428.3,0.29,202882.0,118.0,0.06,1.15,24000.0,96256.0,-256.0,124293.0,1905.0,1.78,LB,,,,,,,,,,,,,,,,,
TATASTEEL,,,,,,0.46,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,188.31,0.24,58494.0,525.0,0.91,0.79,185.0,1954.0,-12.0,2629.0,-31.0,1.79,LB,,,,,,,,,,,,,,,,,
TECHM,,,,,,-30.9,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1629.1,-1.86,30379.0,15.0,0.05,0.64,1600.0,3192.0,-5.0,826.0,-19.0,1.82,SB,,,,,,,,,,,,,,,,,
ITC,,,,,,-0.75,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,285.45,-0.26,90916.0,12.0,0.01,0.72,280.0,1780.0,6.0,3100.0,9.0,1.95,SB,,,,,,,,,,,,,,,,,
IEX,,,,,,0.37,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,132.59,0.28,16339.0,6.0,0.04,0.76,130.0,0.0,,514.0,1.0,1.99,LB,,,,,,,,,,,,,,,,,
ADANIENT,,,,,,2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,3061.0,0.07,51116.0,-61.0,-0.12,0.84,3000.0,1656.0,2.0,1858.0,-8.0,2.03,SC,,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,1.22,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,173.46,0.71,36503.0,7.0,0.02,0.51,170.0,1731.0,-9.0,1382.0,-4.0,2.04,LB,,,,,,,,,,,,,,,,,
UNITDSPR,,,,,,-4.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1530.9,-0.26,20011.0,67.0,0.34,0.93,1500.0,944.0,2.0,886.0,-4.0,2.06,SB,,,,,,,,,,,,,,,,,
MOTHERSON,,,,,,1.07,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,148.2,0.73,20312.0,10.0,0.05,0.72,145.0,302.0,-1.0,333.0,4.0,2.21,LB,,,,,,,,,,,,,,,,,
KEI,,,,,,92.0,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,4907.0,1.91,11414.0,13.0,0.11,0.68,4800.0,261.0,-5.0,189.0,0.0,2.23,LB,,,,,,,,,,,,,,,,,
VEDL,,,,,,-2.1,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,265.8,-0.78,43089.0,49.0,0.11,0.55,260.0,3649.0,16.0,3170.0,8.0,2.23,SB,,,,,,,,,,,,,,,,,
SHRIRAMFIN,,,,,,13.2,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,1043.0,1.28,32880.0,81.0,0.25,0.5,1020.0,1021.0,11.0,895.0,1.0,2.25,LB,,,,,,,,,,,,,,,,,
SENSEX,,,,,,172.45,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,78282.45,0.22,1646.0,38.0,2.36,1.49,76500.0,0.0,,1602.0,-1.0,2.33,LB,,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,4.25,,,,,,,,,,,,,SUPPORT,Support_Resistance_25AUG26_Scan_31_7_2026.xlsx,440.25,0.97,65734.0,39.0,0.06,0.75,430.0,2126.0,-3.0,675.0,6.0,2.38,LB,,,,,,,,,,,,,,,,,
