Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
IOC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,141.97,,,,,,,,,,,,,,,0.56,,0.34,,,,,,,0.79,136704750,458250,6.51 Cr,1345500,-96.62
GMRAIRPORT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,108.67,,,,,,,,,,,,,,,-0.09,,0.73,,,,,,,-0.1,103781025,753300,8.19 Cr,1534500,-96.65
NHPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,78.44,,,,,,,,,,,,,,,-0.29,,0.25,,,,,,,-0.23,126385750,319700,2.51 Cr,1529000,-96.65
MCX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,764.4",,,,,,,,,,,,,,,0.18,,0.28,,,,,,,5.1,5960925,16875,4.66 Cr,90000,-96.68
BAJFINANCE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,052.5",,,,,,,,,,,,,,,-0.07,,0.44,,,,,,,-0.7,62058750,271500,28.58 Cr,729750,-96.78
INDHOTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,739.3,,,,,,,,,,,,,,,0.31,,0.44,,,,,,,2.25,20027000,87000,6.43 Cr,213000,-96.78
NAM-INDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,142.8",,,,,,,,,,,,,,,-0.26,,0.44,,,,,,,-3,6695000,29375,3.36 Cr,90000,-96.78
MARICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,865.9,,,,,,,,,,,,,,,0.67,,0.27,,,,,,,5.75,12132000,32400,2.81 Cr,122400,-96.8
ICICIBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,434.7",,,,,,,,,,,,,,,-0.33,,0.58,,,,,,,-4.8,99425900,571200,81.95 Cr,751100,-96.87
SHREECEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,26740,,,,,,,,,,,,,,,0.02,,0.02,,,,,,,5,294525,50,13.37 L,4300,-96.88
JSWENERGY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,547.4,,,,,,,,,,,,,,,-1.08,,0.78,,,,,,,-5.95,21680600,168775,9.24 Cr,258000,-96.89
BHARTIARTL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,910.5",,,,,,,,,,,,,,,-0.37,,0.31,,,,,,,-7,55256275,172900,33.03 Cr,315875,-96.92
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,2544,,,,,,,,,,,,,,,-0.74,,0.37,,,,,,,-18.9,5594400,20700,5.27 Cr,46500,-96.94
PFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,419.8,,,,,,,,,,,,,,,0.6,,0.74,,,,,,,2.5,39305500,289900,12.17 Cr,631800,-96.99
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,038.6",,,,,,,,,,,,,,,0.03,,0.27,,,,,,,0.3,6177600,16900,1.76 Cr,74750,-96.99
NYKAA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,330.3,,,,,,,,,,,,,,,0.36,,0.37,,,,,,,1.2,43012500,159375,5.26 Cr,418750,-97.06
KOTAKBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,387.35,,,,,,,,,,,,,,,-0.09,,0.58,,,,,,,-0.35,167126000,964000,37.34 Cr,1362000,-97.07
ZYDUSLIFE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,115.5",,,,,,,,,,,,,,,0,,0.36,,,,,,,0,9065700,32400,3.61 Cr,79200,-97.08
BOSCHLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,40960,,,,,,,,,,,,,,,-0.7,,0.2,,,,,,,-290,191550,375,1.54 Cr,1950,-97.11
DIVISLAB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,7485,,,,,,,,,,,,,,,0.31,,0.4,,,,,,,23,3395100,13400,10.03 Cr,40000,-97.11
FORTIS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,945.35,,,,,,,,,,,,,,,-0.39,,0.58,,,,,,,-3.7,8068525,46500,4.40 Cr,75950,-97.11
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,625.8",,,,,,,,,,,,,,,0.18,,0.41,,,,,,,3,6946500,28500,4.63 Cr,102500,-97.11
UNIONBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,170.4,,,,,,,,,,,,,,,-0.4,,0.5,,,,,,,-0.69,110155950,544275,9.27 Cr,995625,-97.13
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,740.8",,,,,,,,,,,,,,,0.55,,0.59,,,,,,,15.1,7051250,41500,11.37 Cr,112000,-97.17
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,250.8,,,,,,,,,,,,,,,-0.04,,0.59,,,,,,,-0.1,49490850,290250,7.28 Cr,516000,-97.17
IRFC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,87.82,,,,,,,,,,,,,,,0.62,,0.24,,,,,,,0.54,78939175,189875,1.67 Cr,1030750,-97.17
SUNPHARMA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,1986,,,,,,,,,,,,,,,0.32,,0.32,,,,,,,6.4,13256250,41650,8.27 Cr,130200,-97.18
CAMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,787.4,,,,,,,,,,,,,,,-0.1,,0.55,,,,,,,-0.8,5708175,31350,2.47 Cr,92400,-97.22
IDEA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,13.15,,,,,,,,,,,,,,,-0.15,,0.55,,,,,,,-0.02,5057642475,27875250,36.66 Cr,42885000,-97.25
BANKINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,137.35,,,,,,,,,,,,,,,-0.85,,1.06,,,,,,,-1.18,85066800,889200,12.21 Cr,1653600,-97.27
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,13608,,,,,,,,,,,,,,,-0.31,,0.65,,,,,,,-42,1961450,12650,17.21 Cr,26300,-97.29
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,818.1",,,,,,,,,,,,,,,-1.54,,0.65,,,,,,,-44.2,1825600,11800,3.33 Cr,21600,-97.32
MANAPPURAM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,358.1,,,,,,,,,,,,,,,-1.19,,0.39,,,,,,,-4.3,46143000,180000,6.45 Cr,708000,-97.34
AXISBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,232.5",,,,,,,,,,,,,,,-0.26,,0.51,,,,,,,-3.2,72438750,368125,45.37 Cr,528750,-97.37
IREDA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,117.49,,,,,,,,,,,,,,,0.03,,0.04,,,,,,,0.04,62259475,22625,26.58 L,873325,-97.39
APOLLOHOSP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"8,891.5",,,,,,,,,,,,,,,0.01,,0.48,,,,,,,0.5,1877250,9000,8.00 Cr,12875,-97.4
LICHSGFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,545.7,,,,,,,,,,,,,,,-0.05,,0.13,,,,,,,-0.25,21901000,29000,1.58 Cr,185000,-97.4
FINNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,26243,,,,,,,,,,,,,,,-0.22,,-0.36,,,,,,,-58.9,16560,-60,-15.75 L,300,-97.41
ONGC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,238.65,,,,,,,,,,,,,,,-0.44,,0.53,,,,,,,-1.06,48012750,254250,6.07 Cr,598500,-97.42
BAJAJFINSV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,1923,,,,,,,,,,,,,,,-0.07,,0.43,,,,,,,-1.4,8486100,36000,6.92 Cr,88800,-97.43
PIIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,734.3",,,,,,,,,,,,,,,-0.14,,0.12,,,,,,,-3.7,2615725,3150,86.13 L,20125,-97.44
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,1247,,,,,,,,,,,,,,,0.24,,0.52,,,,,,,3,8352000,43500,5.42 Cr,75000,-97.47
KAYNES,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,3142,,,,,,,,,,,,,,,-0.25,,0.38,,,,,,,-8,3510450,13350,4.19 Cr,40950,-97.57
NBCC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,94.78,,,,,,,,,,,,,,,-0.67,,0.82,,,,,,,-0.64,80717000,656500,6.22 Cr,955500,-97.57
PAGEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,40055,,,,,,,,,,,,,,,0.23,,0.49,,,,,,,90,226800,1100,4.41 Cr,2240,-97.59
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,85.51,,,,,,,,,,,,,,,0.32,,0.75,,,,,,,0.27,331980075,2457875,21.02 Cr,6121500,-97.62
UPL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,609.4,,,,,,,,,,,,,,,-0.42,,0.28,,,,,,,-2.55,24276180,67750,4.13 Cr,182925,-97.64
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,830.5,,,,,,,,,,,,,,,-0.57,,0.75,,,,,,,-4.8,11271000,84000,6.98 Cr,129000,-97.65
PETRONET,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,273.7,,,,,,,,,,,,,,,-0.36,,0.38,,,,,,,-1,26035700,98800,2.70 Cr,228000,-97.7
ICICIPRULI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,512.65,,,,,,,,,,,,,,,0.12,,0.17,,,,,,,0.6,18421375,30525,1.56 Cr,133200,-97.72
BHARATFORG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,171.3",,,,,,,,,,,,,,,-1.1,,0.56,,,,,,,-24.1,7048500,39500,8.58 Cr,67500,-97.78
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,355.4,,,,,,,,,,,,,,,-0.39,,0.23,,,,,,,-1.4,87845000,202500,7.20 Cr,457500,-97.8
MAXHEALTH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,113.3",,,,,,,,,,,,,,,0.25,,0.15,,,,,,,2.8,9399600,14175,1.58 Cr,74550,-97.81
SRF,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,639.2",,,,,,,,,,,,,,,-0.24,,0.14,,,,,,,-6.4,4012200,5600,1.48 Cr,33200,-97.86
LUPIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,431.9",,,,,,,,,,,,,,,0.27,,0.37,,,,,,,6.6,4817800,17850,4.34 Cr,48450,-97.87
TVSMOTOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"3,918.4",,,,,,,,,,,,,,,0.44,,0.23,,,,,,,17.3,11700675,26775,10.49 Cr,55825,-97.89
UNITDSPR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,494.9",,,,,,,,,,,,,,,0.25,,0.35,,,,,,,3.8,7611200,26800,4.01 Cr,68800,-97.89
INDIGO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"5,258.5",,,,,,,,,,,,,,,0.04,,0.05,,,,,,,2,5524800,3000,1.58 Cr,48150,-97.93
OBEROIRLTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,1844,,,,,,,,,,,,,,,0.23,,0.21,,,,,,,4.3,5141500,10850,2.00 Cr,53200,-97.95
DIXON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,13660,,,,,,,,,,,,,,,0.01,,0.16,,,,,,,2,2089650,3400,4.64 Cr,15300,-98.0
ULTRACEMCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,11937,,,,,,,,,,,,,,,0.1,,0.34,,,,,,,12,1548900,5200,6.21 Cr,11350,-98.0
AMBUJACEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,433.3,,,,,,,,,,,,,,,-0.13,,0.48,,,,,,,-0.55,69363600,331200,14.35 Cr,556800,-98.03
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,655.9",,,,,,,,,,,,,,,0.48,,0.14,,,,,,,7.9,4508550,6300,1.04 Cr,35550,-98.1
GLENMARK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,214.1",,,,,,,,,,,,,,,0.16,,0.56,,,,,,,3.6,9546375,53250,11.79 Cr,78375,-98.13
HYUNDAI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,977.2",,,,,,,,,,,,,,,-0.11,,0.34,,,,,,,-2.2,3741100,12650,2.50 Cr,40975,-98.13
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,132.3",,,,,,,,,,,,,,,-0.38,,0.23,,,,,,,-4.3,3782000,8500,96.25 L,28000,-98.19
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,626.1",,,,,,,,,,,,,,,-0.78,,0.17,,,,,,,-12.8,3006900,5200,84.56 L,21775,-98.19
PHOENIXLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,046.6",,,,,,,,,,,,,,,0.15,,0,,,,,,,3.1,3184650,0,-,20300,-98.19
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,106.1",,,,,,,,,,,,,,,-0.62,,0.44,,,,,,,-6.9,14099800,62150,6.87 Cr,110000,-98.23
EICHERMOT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,7777,,,,,,,,,,,,,,,0.44,,0.17,,,,,,,34,3880700,6700,5.21 Cr,20600,-98.25
INDUSINDBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,998,,,,,,,,,,,,,,,-1.02,,0.28,,,,,,,-10.3,33826100,93100,9.29 Cr,208600,-98.27
NMDC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,83.31,,,,,,,,,,,,,,,-0.7,,0.3,,,,,,,-0.59,302143500,897750,7.48 Cr,1539000,-98.28
M&M,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"3,251.6",,,,,,,,,,,,,,,0.04,,0.37,,,,,,,1.2,13656600,50800,16.52 Cr,89800,-98.39
KEI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,4824,,,,,,,,,,,,,,,-0.78,,0.08,,,,,,,-38,2014775,1575,75.98 L,12425,-98.4
POLICYBZR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,573.4",,,,,,,,,,,,,,,0.78,,0.41,,,,,,,12.2,8171800,33250,5.23 Cr,48300,-98.42
DMART,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"4,047.7",,,,,,,,,,,,,,,0.53,,0.02,,,,,,,21.3,4231800,1050,42.50 L,23550,-98.49
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,926.2",,,,,,,,,,,,,,,-0.32,,0.03,,,,,,,-9.3,11264175,3150,92.18 L,47025,-98.49
ICICIGI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,679.1",,,,,,,,,,,,,,,-0.08,,0.27,,,,,,,-1.3,4902300,13000,2.18 Cr,24050,-98.5
SAIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,161.89,,,,,,,,,,,,,,,-1.05,,0.48,,,,,,,-1.72,182787700,864800,14.00 Cr,1452300,-98.58
BAJAJHLDNG,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,10827,,,,,,,,,,,,,,,-0.34,,0.17,,,,,,,-37,314025,525,56.84 L,1500,-98.62
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,400.1",,,,,,,,,,,,,,,-0.36,,0.27,,,,,,,-5,5262000,14000,1.96 Cr,38800,-98.68
ALKEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,5632,,,,,,,,,,,,,,,0.02,,0.48,,,,,,,1,1330375,6375,3.59 Cr,7625,-98.89
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,837.3",,,,,,,,,,,,,,,0.07,,0.21,,,,,,,1.2,3472950,7150,1.31 Cr,23725,-99.0
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"1,053.7",,,,,,,,,,,,,,,-0.18,,0.22,,,,,,,-1.9,21681000,48000,5.06 Cr,105000,-99.16
MANKIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"2,569.7",,,,,,,,,,,,,,,0.22,,0.18,,,,,,,5.6,2441500,4500,1.16 Cr,7250,-99.26
VMM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,109.63,,,,,,,,,,,,,,,-0.55,,-0.04,,,,,,,-0.61,38610850,-14550,-15.95 L,106700,-99.27
GRASIM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,"3,120.8",,,,,,,,,,,,,,,-0.05,,0.07,,,,,,,-1.7,11214750,7500,2.34 Cr,15250,-99.48
BANKEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,-,,,,,,,,,,,,,,,-,,-,,,,,,,-,-,-,-,-,
