Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target,Replay Eligible,Filter Reason,High,Low,Close,Outcome,Outcome Reason,Exit Price,Points,Return %
LICI,423.4,0.42,18048800.0,0.11,,,,,,,,,331800.0,-96.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,423.4,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DELHIVERY,472.6,0.4,20833000.0,1.05,,,,,,,,,504225.0,-95.5,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,472.6,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
HEROMOTOCO,5156.3,0.32,4450650.0,0.46,,,,,,,,,88350.0,-95.32,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,5156.3,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
MFSL,1518.9,0.02,7965600.0,1.16,,,,,,,,,154800.0,-95.29,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1518.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
LAURUSLABS,1735.1,0.71,16623450.0,1.13,,,,,,,,,678300.0,-94.64,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,1735.1,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
PFC,419.8,0.6,39305500.0,0.74,,,,,,,,,631800.0,-96.99,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,419.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
DIVISLAB,7485.0,0.31,3395100.0,0.4,,,,,,,,,40000.0,-97.11,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,7485.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
KFINTECH,938.35,0.14,3721975.0,0.78,,,,,,,,,285200.0,-95.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,938.35,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
IOC,141.97,0.56,136704750.0,0.34,,,,,,,,,1345500.0,-96.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,141.97,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
INDHOTEL,739.3,0.31,20027000.0,0.44,,,,,,,,,213000.0,-96.78,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,739.3,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
MARICO,865.9,0.67,12132000.0,0.27,,,,,,,,,122400.0,-96.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,865.9,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
MCX,2764.4,0.18,5960925.0,0.28,,,,,,,,,90000.0,-96.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,2764.4,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
SHREECEM,26740.0,0.02,294525.0,0.02,,,,,,,,,4300.0,-96.88,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Fresh Long Buildup,60,MEDIUM,NEUTRAL,WATCH,MEDIUM,26740.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
KALYANKJIL,571.85,0.78,22141350.0,-0.8,,,,,,,,,1069200.0,-92.79,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,571.85,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
FOCIT,36592.0,2.73,630.0,-17.65,,,,,,,,,135.0,-82.35,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,10,SELL,Positive Price Momentum; OI Reduction,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,36592.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
BRITANNIA,5377.5,0.99,1929875.0,-0.02,,,,,,,,,38750.0,-95.17,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,5377.5,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
WAAREEENER,2756.6,0.69,6588575.0,-0.53,,,,,,,,,231525.0,-91.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,2756.6,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
WIPRO,178.15,1.63,276711000.0,-0.52,,,,,,,,,8256000.0,-92.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,178.15,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
TATAELXSI,3641.2,2.18,2688875.0,-1.04,,,,,,,,,132625.0,-91.53,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,3641.2,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
JUBLFOOD,432.8,1.18,16678750.0,-0.64,,,,,,,,,647500.0,-92.92,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,432.8,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
OFSS,11405.0,2.42,1169500.0,-0.32,,,,,,,,,74000.0,-89.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,20,SELL,Positive Price Momentum,Short Covering,55,MEDIUM,NEUTRAL,WATCH,HIGH,11405.0,,,False,Non actionable signal,,,,FILTERED,Non actionable signal,,0.0,0.0
BANKEX,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_28_7_2026.xlsx,0,SELL,,Neutral,35,LOW,SELL,VALID SELL,HIGH,,,,False,Missing trade parameters,,,,FILTERED,Missing trade parameters,,0.0,0.0
