Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
CAMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,778.25,,,,,,,,,,,,,,,1.81,,0.94,,,,,,,13.8,4696725,43725,3.40 Cr,165000,-95.62
MFSL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,537.1",,,,,,,,,,,,,,,0.71,,1.61,,,,,,,10.8,5232400,82800,12.73 Cr,146800,-95.63
DMART,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"4,025.3",,,,,,,,,,,,,,,0.37,,1.23,,,,,,,14.9,3550050,43200,17.39 Cr,95100,-95.7
HDFCAMC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,552.7",,,,,,,,,,,,,,,1.34,,0.84,,,,,,,33.7,4423800,36900,9.42 Cr,82200,-95.7
NESTLEIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1461,,,,,,,,,,,,,,,0.75,,1,,,,,,,10.9,6566000,65000,9.50 Cr,155500,-95.7
GODREJCP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,071.4",,,,,,,,,,,,,,,0.89,,1.57,,,,,,,9.5,6875500,106000,11.36 Cr,161000,-95.81
MAXHEALTH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1108,,,,,,,,,,,,,,,2.24,,0.84,,,,,,,24.3,7400925,61425,6.81 Cr,170625,-95.83
SONACOMS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,720.4,,,,,,,,,,,,,,,0.43,,2.14,,,,,,,3.05,8318975,173950,12.53 Cr,416500,-95.84
SIEMENS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,3672,,,,,,,,,,,,,,,0.29,,1.54,,,,,,,10.8,2700600,40950,15.04 Cr,70350,-95.86
BAJAJFINSV,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1910,,,,,,,,,,,,,,,1.39,,1.44,,,,,,,26.1,6036900,85500,16.33 Cr,148500,-95.87
ALKEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,5698,,,,,,,,,,,,,,,0.76,,1.06,,,,,,,43,771500,8125,4.63 Cr,15375,-95.89
BDL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,221.9",,,,,,,,,,,,,,,1,,1.29,,,,,,,12.1,5217725,66300,8.10 Cr,167450,-95.9
MIDCPNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"14,608.8",,,,,,,,,,,,,,,0.79,,-0.45,,,,,,,114.65,1266840,-5760,-8.41 Cr,28920,-95.94
PETRONET,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,276.15,,,,,,,,,,,,,,,0.15,,1.06,,,,,,,0.4,19554800,205200,5.67 Cr,507300,-95.96
POLICYBZR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,551.8",,,,,,,,,,,,,,,0.35,,1.46,,,,,,,5.4,6257650,90300,14.01 Cr,166600,-96.1
PIDILITIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,604.5",,,,,,,,,,,,,,,1.36,,2.3,,,,,,,21.6,4443500,100000,16.05 Cr,141500,-96.14
ASTRAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1432,,,,,,,,,,,,,,,1.04,,1.16,,,,,,,14.7,5879450,67575,9.68 Cr,190400,-96.19
GRASIM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,3109,,,,,,,,,,,,,,,0.47,,0.95,,,,,,,14.6,8743500,82250,25.57 Cr,103000,-96.19
FEDERALBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,357.8,,,,,,,,,,,,,,,0.7,,0.72,,,,,,,2.5,75140000,537500,19.23 Cr,1287500,-96.31
MAZDOCK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,296.2",,,,,,,,,,,,,,,0.96,,0.77,,,,,,,21.8,3526200,27000,6.20 Cr,67950,-96.32
COCHINSHIP,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,394.2",,,,,,,,,,,,,,,0.79,,0.49,,,,,,,10.9,3891200,18800,2.62 Cr,92800,-96.33
CROMPTON,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,251.6,,,,,,,,,,,,,,,-0.14,,1.61,,,,,,,-0.35,35225600,559000,14.06 Cr,735300,-96.33
KOTAKBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,389.3,,,,,,,,,,,,,,,0.46,,0.87,,,,,,,1.8,129030000,1110000,43.21 Cr,1718000,-96.37
SHREECEM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,26685,,,,,,,,,,,,,,,0.34,,0.79,,,,,,,90,215825,1700,4.54 Cr,4775,-96.37
OBEROIRLTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,815.7",,,,,,,,,,,,,,,0.33,,1.05,,,,,,,6,4369400,45500,8.26 Cr,109550,-96.47
KEI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,4867,,,,,,,,,,,,,,,1.03,,0.29,,,,,,,49.5,1860775,5425,2.64 Cr,29575,-96.57
TRENT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2912,,,,,,,,,,,,,,,1.01,,0.96,,,,,,,29.1,9652050,92025,26.80 Cr,162000,-96.58
HYUNDAI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1950,,,,,,,,,,,,,,,1.4,,0.78,,,,,,,27,3354450,26125,5.09 Cr,81400,-96.65
ICICIGI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,670.3",,,,,,,,,,,,,,,-0.2,,0.44,,,,,,,-3.4,3878875,16900,2.82 Cr,84175,-96.78
GVT&D,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,4195,,,,,,,,,,,,,,,0.17,,1.1,,,,,,,7.2,1834750,20000,8.39 Cr,34500,-96.96
TVSMOTOR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"3,882.2",,,,,,,,,,,,,,,-0.03,,1.08,,,,,,,-1.3,9673125,103250,40.08 Cr,141225,-97.06
PREMIERENE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,021.2",,,,,,,,,,,,,,,0.23,,0.95,,,,,,,2.3,4913350,46150,4.71 Cr,102700,-97.08
ICICIBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,426.1",,,,,,,,,,,,,,,-0.14,,1,,,,,,,-2,79723000,788900,112.51 Cr,1024800,-97.12
BLUESTARCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,651.2",,,,,,,,,,,,,,,1.15,,0.52,,,,,,,18.7,2494700,13000,2.15 Cr,43225,-97.15
PIIND,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,720.7",,,,,,,,,,,,,,,0.86,,1.22,,,,,,,23.3,2288650,27650,7.52 Cr,52675,-97.15
BOSCHLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,41725,,,,,,,,,,,,,,,0.05,,0.87,,,,,,,20,177800,1525,6.36 Cr,3150,-97.18
NMDC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,84.61,,,,,,,,,,,,,,,0.81,,0.32,,,,,,,0.68,228163500,729000,6.17 Cr,1782000,-97.26
AXISBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,238.5",,,,,,,,,,,,,,,0.2,,0.91,,,,,,,2.5,56215000,505625,62.62 Cr,783750,-97.34
JSWSTEEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1248,,,,,,,,,,,,,,,-0.07,,0.73,,,,,,,-0.9,31683150,228150,28.47 Cr,274050,-97.42
VOLTAS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,339.6",,,,,,,,,,,,,,,0.34,,0.55,,,,,,,4.5,5741250,31125,4.17 Cr,93750,-97.72
LICI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,422.35,,,,,,,,,,,,,,,1.42,,0.22,,,,,,,5.9,12822600,28000,1.18 Cr,208600,-97.9
INDUSINDBK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1009.75,,,,,,,,,,,,,,,0.79,,0.38,,,,,,,7.9,25778900,97300,9.82 Cr,280000,-97.95
FOCIT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,35201,,,,,,,,,,,,,,,0.72,,0,,,,,,,251,495,0,-,0,-100.0
BANKEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans1_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,-,,,,,,,-,-,-,-,-,
IDFCFIRSTB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,88.39,,,,,,,,,,,,,,,8.81,,15.56,,,,,,,7.16,253328075,34104175,301.45 Cr,67772425,-26.59
AUBANK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,036.4",,,,,,,,,,,,,,,2.53,,5.87,,,,,,,25.6,17412000,965000,100.01 Cr,2487000,-76.55
BANKINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,143.33,,,,,,,,,,,,,,,-0.1,,3.69,,,,,,,-0.15,53107600,1887600,27.05 Cr,4513600,-82.98
LAURUSLABS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,657.7",,,,,,,,,,,,,,,2.81,,2.59,,,,,,,45.3,12892800,325550,53.97 Cr,974100,-88.27
NIFTYNXT50,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,72600,,,,,,,,,,,,,,,0.7,,0.57,,,,,,,505.8,8825,50,36.30 L,225,-91.0
TATACONSUM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,122.8",,,,,,,,,,,,,,,2.6,,2.2,,,,,,,28.4,10964800,235950,26.49 Cr,530750,-91.25
KFINTECH,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,877.15,,,,,,,,,,,,,,,2.9,,2.52,,,,,,,24.7,3016450,74175,6.51 Cr,243225,-91.77
JINDALSTEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,057.5",,,,,,,,,,,,,,,1.59,,1.89,,,,,,,16.5,7295000,135625,14.34 Cr,253750,-91.79
RECLTD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,359.1,,,,,,,,,,,,,,,0.34,,0.4,,,,,,,1.2,23692725,94500,3.39 Cr,809550,-92.75
LODHA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,110.6",,,,,,,,,,,,,,,1.19,,1.16,,,,,,,13.1,11222500,128750,14.30 Cr,503125,-92.78
PGEL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,583.75,,,,,,,,,,,,,,,1.41,,2.52,,,,,,,8.1,5717100,140600,8.21 Cr,289750,-92.99
FINNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"26,260.9",,,,,,,,,,,,,,,0.69,,0.49,,,,,,,178.9,12420,60,15.76 L,600,-93.1
BANKBARODA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,248.45,,,,,,,,,,,,,,,0.3,,1.34,,,,,,,0.75,91777725,1210950,30.09 Cr,2749500,-93.14
BANKNIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,57501,,,,,,,,,,,,,,,0.73,,-0.11,,,,,,,414.4,1368780,-1500,-8.63 Cr,46140,-93.19
SAIL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,163.65,,,,,,,,,,,,,,,0.69,,0.27,,,,,,,1.12,90291700,239700,3.92 Cr,1283100,-94.36
ITC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,288.85,,,,,,,,,,,,,,,1.23,,0.8,,,,,,,3.5,102145875,814200,23.52 Cr,2335650,-94.55
SHRIRAMFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,010.8",,,,,,,,,,,,,,,-0.11,,2.06,,,,,,,-1.1,19645725,396825,40.11 Cr,850575,-94.68
BPCL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,317.65,,,,,,,,,,,,,,,1.7,,1.21,,,,,,,5.3,28013400,335750,10.67 Cr,784075,-94.83
MARUTI,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,13495,,,,,,,,,,,,,,,0.88,,1.16,,,,,,,118,1380850,15800,21.32 Cr,35800,-94.84
HINDUNILVR,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2185,,,,,,,,,,,,,,,1.27,,1.1,,,,,,,27.3,11096400,120600,26.35 Cr,251700,-95.05
ASIANPAINT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"2,713.9",,,,,,,,,,,,,,,2.13,,1.04,,,,,,,56.7,4701000,48250,13.09 Cr,123250,-95.16
ULTRACEMCO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,11865,,,,,,,,,,,,,,,-0.23,,0.98,,,,,,,-27,1167100,11300,13.41 Cr,23800,-95.29
IEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,127.67,,,,,,,,,,,,,,,2.05,,0.66,,,,,,,2.56,34730400,226200,2.89 Cr,1135350,-95.44
CHOLAFIN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,763.1",,,,,,,,,,,,,,,1.63,,1.87,,,,,,,28.2,8573750,157500,27.77 Cr,240000,-95.47
ETERNAL,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,287.3,,,,,,,,,,,,,,,1.95,,0.46,,,,,,,5.5,101566275,460750,13.24 Cr,2148550,-95.48
ABB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"7,349.5",,,,,,,,,,,,,,,-0.15,,0.93,,,,,,,-11,1555875,14375,10.56 Cr,52250,-95.53
SENSEX,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,76903.75,,,,,,,,,,,,,,,0.44,,0.17,,,,,,,334.9,23880,40,30.76 L,560,-95.53
HINDZINC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,539.8,,,,,,,,,,,,,,,0.95,,0.83,,,,,,,5.1,15446025,127400,6.88 Cr,426300,-95.57
INFY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1061,,,,,,,,,,,,,,,1.97,,1.34,,,,,,,20.5,69836000,924000,98.04 Cr,2262000,-95.64
INDIANB,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,839.9,,,,,,,,,,,,,,,1.34,,0.83,,,,,,,11.1,8215000,68000,5.71 Cr,213000,-95.72
IOC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,140.28,,,,,,,,,,,,,,,1.52,,0.74,,,,,,,2.1,109239000,799500,11.22 Cr,2145000,-95.8
DALBHARAT,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1784,,,,,,,,,,,,,,,-1.08,,1.42,,,,,,,-19.4,1996800,27950,4.99 Cr,73125,-96.03
ONGC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,246.05,,,,,,,,,,,,,,,-1.38,,0.74,,,,,,,-3.45,34080750,252000,6.20 Cr,729000,-96.08
ADANIGREEN,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,1417,,,,,,,,,,,,,,,1.09,,0.91,,,,,,,15.3,15513600,139800,19.81 Cr,318000,-96.11
TIINDIA,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,2818,,,,,,,,,,,,,,,1.05,,1.58,,,,,,,29.2,1353200,21000,5.92 Cr,41000,-96.14
NIFTY,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"23,990.4",,,,,,,,,,,,,,,0.49,,0.25,,,,,,,115.8,8206250,20345,48.81 Cr,152165,-96.18
PRESTIGE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,630.9",,,,,,,,,,,,,,,1.63,,1.54,,,,,,,26.2,3417300,51750,8.44 Cr,86850,-96.29
SBICARD,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,628.05,,,,,,,,,,,,,,,2.29,,0.25,,,,,,,14.05,17994400,44000,2.76 Cr,415200,-96.31
RADICO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,4159,,,,,,,,,,,,,,,1.08,,0.3,,,,,,,44.6,348750,1050,43.67 L,12900,-96.38
HAVELLS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,242.2",,,,,,,,,,,,,,,0.65,,1.27,,,,,,,8,6655500,83500,10.37 Cr,144500,-96.39
OFSS,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,10904,,,,,,,,,,,,,,,2.08,,-0.06,,,,,,,222,1078000,-700,-76.33 L,29100,-96.41
BANDHANBNK,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,167.98,,,,,,,,,,,,,,,1.52,,0.59,,,,,,,2.52,98748000,579600,9.74 Cr,1335600,-96.52
360ONE,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,"1,123.9",,,,,,,,,,,,,,,1.62,,1.06,,,,,,,17.9,3281500,34500,3.88 Cr,61500,-96.53
MANAPPURAM,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,357.85,,,,,,,,,,,,,,,1.24,,0.5,,,,,,,4.4,23739000,117000,4.19 Cr,582000,-96.57
NBCC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,95.61,,,,,,,,,,,,,,,1.39,,0.92,,,,,,,1.31,48308000,442000,4.23 Cr,793000,-96.57
INDIGO,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,5177,,,,,,,,,,,,,,,3.13,,0.56,,,,,,,157,4558200,25500,13.20 Cr,103800,-96.64
NTPC,,,,,,,,,,,,,,,,,,,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_27_7_2026.xlsx,,,,,,,,,,,,,,,,,,351.65,,,,,,,,,,,,,,,0.73,,0.74,,,,,,,2.55,51556500,376500,13.24 Cr,802500,-96.65
