Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Intraday Probability %,Confidence,Final Bias,Validation Signal,Risk Level,Entry Price,Stop Loss,Target
MARICO,880.4,-0.49,14198400.0,1.68,,,,,,,,,410400.0,-93.12,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,880.4,898.008,845.184
KFINTECH,955.95,-0.73,3974400.0,1.77,,,,,,,,,180550.0,-94.81,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,955.95,975.0690000000001,917.712
INDIGO,5254.0,-0.7,5701950.0,0.18,,,,,,,,,43200.0,-94.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,5254.0,5359.08,5043.84
BPCL,318.8,-0.9,38153050.0,0.37,,,,,,,,,436475.0,-93.08,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,318.8,325.17600000000004,306.048
PHOENIXLTD,1946.1,-4.45,3426500.0,2.21,,,,,,,,,273700.0,-58.2,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,Negative Price Momentum; Fresh OI Buildup,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1946.1,1985.022,1868.2559999999999
CAMS,799.05,-0.46,6558750.0,0.39,,,,,,,,,66000.0,-97.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,799.05,815.031,767.088
DRREDDY,1140.2,-0.03,13639375.0,0.24,,,,,,,,,109375.0,-96.98,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1140.2,1163.0040000000001,1094.592
PRESTIGE,1684.4,-0.44,5021550.0,0.29,,,,,,,,,40050.0,-97.19,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,1684.4,1718.0880000000002,1617.0240000000001
GVT&D,4116.4,-0.45,2645250.0,0.22,,,,,,,,,22125.0,-98.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4116.4,4198.728,3951.7439999999997
COLPAL,2143.6,-0.34,4257550.0,0.1,,,,,,,,,22275.0,-98.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2143.6,2186.4719999999998,2057.8559999999998
NATIONALUM,335.4,-0.27,43614375.0,0.18,,,,,,,,,255000.0,-98.09,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,335.4,342.108,321.984
MUTHOOTFIN,3021.0,-0.41,6771600.0,0.19,,,,,,,,,36300.0,-97.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3021.0,3081.42,2900.16
IDFCFIRSTB,85.91,-0.06,355584950.0,0.06,,,,,,,,,2151800.0,-97.48,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,85.91,87.62819999999999,82.47359999999999
TITAN,4851.4,-0.31,5810700.0,0.04,,,,,,,,,48650.0,-97.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,4851.4,4948.428,4657.343999999999
GAIL,175.26,-0.58,77517800.0,0.46,,,,,,,,,621250.0,-97.68,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,175.26,178.7652,168.2496
COALINDIA,405.75,-0.38,74035350.0,0.1,,,,,,,,,338850.0,-98.62,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,405.75,413.865,389.52
IEX,132.85,-0.02,70635300.0,0.02,,,,,,,,,382800.0,-98.73,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,132.85,135.507,127.53599999999999
DMART,3820.2,-0.47,5151000.0,0.35,,,,,,,,,53550.0,-98.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,3820.2,3896.604,3667.392
TRENT,2930.3,-0.29,11288925.0,0.06,,,,,,,,,18675.0,-98.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,2930.3,2988.9060000000004,2813.088
SBICARD,656.0,-0.24,21728000.0,0.1,,,,,,,,,95200.0,-98.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,656.0,669.12,629.76
GMRAIRPORT,108.5,-0.09,125898750.0,0.02,,,,,,,,,369675.0,-98.95,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,108.5,110.67,104.16
PETRONET,277.7,-0.56,31179000.0,0.05,,,,,,,,,96900.0,-98.93,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,277.7,283.254,266.592
PAGEIND,40430.0,-0.17,245900.0,0.02,,,,,,,,,580.0,-99.16,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_29_7_2026.xlsx,0,SELL,,Short Buildup,20,LOW,SELL,VALID SELL,HIGH,40430.0,41238.6,38812.799999999996
