Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg %,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI chg,OI Chg (Value),Volume,Volume Chg %
TECHM,6.11,1664.0,1672.5,1652.0,1653.0,21.4,1.31,0.48,1.75,158,0.54,0.0,0.0,132,2.02,95.0,2.66,-37,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,7.7,2848.7,2876.0,2848.7,2853.7,11.4,0.4,1.71,4.91,6,0.06,-0.01,-1.22,2,0.35,-1.0,-0.22,-3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITAN,4.97,4870.0,4873.0,4846.5,4851.4,-15.1,-0.31,0.12,0.53,12,0.04,0.01,1.37,-40,-0.39,51.0,0.69,91,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMPV,6.99,327.85,330.35,327.1,329.9,3.7,1.13,-0.59,-1.81,36,0.07,0.0,0.0,20,0.17,49.0,0.42,29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TORNTPHARM,6.9,4900.0,4960.2,4881.1,4960.2,38.2,0.78,0.84,2.93,38,0.11,-0.01,-1.72,67,1.83,11.0,0.52,-56,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRENT,6.81,2955.4,2955.4,2928.4,2930.3,-8.5,-0.29,-0.1,-0.32,29,0.06,-0.01,-1.27,59,0.67,-8.0,-0.11,-67,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVSMOTOR,5.98,4025.0,4070.0,4003.5,4062.2,55.3,1.38,-0.26,-0.94,298,0.45,0.03,5.36,-281,-3.9,40.0,0.99,321,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULTRACEMCO,5.08,12044.0,12112.0,12017.0,12103.0,98,0.82,-0.35,-1.62,17,0.05,0.0,0.0,51,1.13,12.0,0.47,-39,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,6.94,170.21,170.21,168.8,169.45,0.23,0.14,0.21,0.68,23,0.08,-0.01,-1.18,37,0.95,-3.0,-0.09,-40,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNITDSPR,4.81,1520.0,1528.3,1511.6,1521.5,3.3,0.22,0.41,1.88,26,0.13,-0.01,-1.02,55,1.17,7.0,0.15,-48,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNOMINDA,7.93,1174.0,1190.7,1166.1,1189.1,18.7,1.6,0.19,0.52,-14,-0.17,0.01,1.52,-28,-3.02,-10.0,-1.64,18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPL,7.21,608.35,612.35,608.35,609.5,6.3,1.04,0.1,0.32,-4,-0.02,0.0,0.0,9,0.4,-9.0,-0.4,-18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBL,6.68,438.95,440.95,435.1,439.3,7,1.62,-1.37,-4.28,43,0.09,0.01,2.5,-188,-0.96,9.0,0.11,197,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEDL,7.84,261.8,263.35,261.7,262.8,2.45,0.94,-0.54,-1.49,-24,-0.06,0.0,0.0,179,1.37,107.0,1.09,-72,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VMM,6.62,110.1,110.71,110.03,110.56,0.65,0.59,1.17,4.09,0,0.0,-0.01,-1.89,14,1.31,-8.0,-1.42,-22,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOLTAS,7.39,1314.6,1325.8,1314.1,1319.6,1.2,0.09,-0.48,-1.41,14,0.07,-0.01,-0.72,13,0.7,15.0,0.59,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAAREEENER,8.66,2702.0,2719.8,2690.9,2711.3,8.6,0.32,-0.4,-1,141,0.35,-0.04,-3.15,269,5.57,131.0,2.14,-138,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPRO,5.79,181.3,183.28,180.61,180.76,1.32,0.74,0.48,1.84,142,0.16,0.0,0.0,86,0.55,11.0,0.1,-75,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YESBANK,5.68,22.86,23.01,22.86,22.99,0.1,0.44,0.48,1.92,24,0.06,-0.01,-1.56,110,1.47,29.0,0.61,-81,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYDUSLIFE,6.18,1105.1,1114.5,1105.1,1114.0,8.6,0.78,1.1,4.02,24,0.22,0.01,1.18,-6,-0.69,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-29.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360ONE,,,,,,-4.1,,,,42,0.49,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Stock/ Commodity Brokers,1129.0,-0.36,8699,0.44,SB,1130.3,-1.3,-0.12,11,0.13,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB,,,,,,-115,,,,220,1.34,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Capital Goods - Electrical Equipment,7160.0,-1.58,16582,0.7,SB,7241.5,-81.5,-1.13,146,0.89,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCAPITAL,,,,,,2.3,,,,50,0.47,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Finance,394.9,0.59,10794,0.89,LB,396.75,-1.85,-0.47,33,0.31,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIENSOL,,,,,,9,,,,104,0.35,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Power Generation & Distribution,1665.2,0.54,29450,0.51,LB,1667.2,-2,-0.12,74,0.25,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIENT,,,,,,21.4,,,,95,0.18,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Trading,3037.0,0.71,53545,0.82,LB,3035.9,1.1,0.04,-11,-0.02,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,2.5,,,,113,0.26,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Power Generation & Distribution,1386.0,0.18,43617,0.59,LB,1388,-2,-0.14,74,0.17,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPORTS,,,,,,-5.4,,,,147,0.36,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Marine Port & Services,1780.0,-0.3,40946,0.77,SB,1792,-12,-0.67,100,0.24,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPOWER,,,,,,0.26,,,,-40,-0.09,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Power Generation & Distribution,209.62,0.12,42834,0.74,SC,210.75,-1.13,-0.54,-36,-0.08,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ALKEM,,,,,,31.5,,,,11,0.1,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Pharmaceuticals,5705.0,0.56,10892,0.36,LB,5732,-27,-0.47,2,0.02,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBER,,,,,,122.5,,,,21,0.16,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Consumer Durables,7363.0,1.69,13376,0.91,LB,7332,31,0.42,33,0.25,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBUJACEM,,,,,,5.7,,,,427,0.64,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Cement,434.35,1.33,67118,0.83,LB,431.6,2.75,0.64,-82,-0.12,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ANGELONE,,,,,,-2.65,,,,-14,-0.13,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Stock/ Commodity Brokers,301.4,-0.87,10547,0.61,LU,304.75,-3.35,-1.1,-30,-0.28,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
APLAPOLLO,,,,,,16.2,,,,31,0.25,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Capital Goods-Non Electrical Equipment,1872.0,0.87,12579,1.06,LB,1871.1,0.9,0.05,17,0.14,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
APOLLOHOSP,,,,,,30,,,,20,0.13,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Healthcare,8958.0,0.34,15449,0.73,LB,8974,-16,-0.18,5,0.03,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHOKLEY,,,,,,-0.34,,,,165,0.57,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Automobile,158.21,-0.21,29342,0.99,SB,158.3,-0.09,-0.06,6,0.02,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,-13,,,,113,0.38,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Paints/Varnish,2741.7,-0.47,30104,0.84,SB,2740,1.7,0.06,52,0.17,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,-5.6,,,,-19,-0.11,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Plastic products,1442.5,-0.39,16550,0.82,LU,1456.1,-13.6,-0.93,-15,-0.09,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
AUBANK,,,,,,0.5,,,,158,0.71,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,1052.1,0.05,22511,0.88,LB,1056.9,-4.8,-0.45,142,0.63,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
AUROPHARMA,,,,,,22.3,,,,25,0.14,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Pharmaceuticals,1578.0,1.43,18219,0.82,LB,1571,7,0.45,8,0.04,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
AXISBANK,,,,,,-3.2,,,,331,0.27,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,1227.8,-0.26,124632,0.71,SB,1229.9,-2.1,-0.17,110,0.09,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJ-AUTO,,,,,,112,,,,121,0.47,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Automobile,11529.5,0.98,25867,1.42,LB,11486,43.5,0.38,82,0.32,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJFINSV,,,,,,4.3,,,,48,0.16,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Finance,1937.3,0.22,29491,0.82,LB,1943.5,-6.2,-0.32,44,0.15,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,,,,,,94,,,,24,0.56,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Finance,10946.0,0.87,4331,0.49,LB,10866,80,0.74,23,0.53,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJFINANCE,,,,,,5.8,,,,375,0.43,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Finance,1062.0,0.55,87995,0.86,LB,1067.2,-5.2,-0.49,238,0.27,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BANDHANBNK,,,,,,0.03,,,,135,0.39,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,168.24,0.02,35056,0.53,LB,169.2,-0.96,-0.57,88,0.25,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,2,,,,124,0.28,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,242.15,0.83,44924,1.03,LB,242.45,-0.3,-0.12,61,0.14,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKEX,,,,,,64878.5,,,,-,0.0,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,,64878.5,,6,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKINDIA,,,,,,0.8,,,,75,0.39,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,137.51,0.59,19111,0.79,LB,137.44,0.07,0.05,32,0.17,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,201,,,,63,0.09,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,,57210.0,0.35,72175,0.86,LB,57271,-61,-0.11,99,0.14,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BDL,,,,,,-1.5,,,,127,0.76,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Aerospace & Defence,1224.9,-0.12,16806,0.89,SB,1235.9,-11,-0.89,114,0.68,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,,,,,,-2.7,,,,877,1.26,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Aerospace & Defence,387.2,-0.69,70385,0.62,SB,390.55,-3.35,-0.86,632,0.91,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARATFORG,,,,,,4.9,,,,79,0.53,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,"Castings, Forgings & Fastners",2179.9,0.23,14896,0.85,LB,2197,-17.1,-0.78,31,0.21,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,23.7,,,,-124,-0.1,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Telecom-Service,1937.9,1.24,122595,0.86,SC,1935,2.9,0.15,-23,-0.02,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BHEL,,,,,,-0.05,,,,111,0.36,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Capital Goods - Electrical Equipment,407.45,-0.01,31286,0.58,SB,410.45,-3,-0.73,49,0.16,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOCON,,,,,,-0.65,,,,59,0.32,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Pharmaceuticals,433.6,-0.15,18708,0.74,SB,435.8,-2.2,-0.5,26,0.14,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BLUESTARCO,,,,,,7.6,,,,-8,-0.08,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Consumer Durables,1655.1,0.46,9603,1.08,SC,1660,-4.9,-0.3,-10,-0.1,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BOSCHLTD,,,,,,105,,,,20,0.25,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Auto Ancillaries,41415.0,0.25,7929,0.94,LB,41520,-105,-0.25,15,0.19,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BPCL,,,,,,-1.2,,,,125,0.65,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Refineries,320.5,-0.37,19371,0.82,SB,318.8,1.7,0.53,53,0.27,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BRITANNIA,,,,,,85.5,,,,58,0.36,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,FMCG,5510.5,1.58,16209,0.71,LB,5464,46.5,0.85,17,0.1,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
BSE,,,,,,32.1,,,,13,0.03,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Financial Services,3510.0,0.92,41900,0.85,LB,3499,11,0.31,2,-,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMS,,,,,,-8.9,,,,41,0.52,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Financial Services,793.85,-1.11,7960,0.59,SB,799.05,-5.2,-0.65,10,0.13,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CANBK,,,,,,0.32,,,,21,0.04,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Banks,125.3,0.26,59802,0.65,LB,125.85,-0.55,-0.44,13,0.02,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CDSL,,,,,,-0.7,,,,54,0.27,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Financial Services,1352.8,-0.05,19877,0.93,SB,1354,-1.2,-0.09,25,0.13,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CGPOWER,,,,,,-13.65,,,,376,1.76,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Capital Goods - Electrical Equipment,833.0,-1.61,21774,0.48,SB,836.5,-3.5,-0.42,157,0.73,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOLAFIN,,,,,,40.1,,,,183,0.88,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Finance,1802.6,2.28,20862,0.56,LB,1825.9,-23.3,-1.28,-148,-0.7,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CIPLA,,,,,,14.7,,,,53,0.23,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Pharmaceuticals,1463.6,1.01,23138,0.91,LB,1458.8,4.8,0.33,7,0.03,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
COALINDIA,,,,,,-2.85,,,,155,0.28,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Mining & Mineral products,404.45,-0.7,54942,0.77,SB,405.75,-1.3,-0.32,116,0.21,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
COCHINSHIP,,,,,,14.6,,,,-2,-0.01,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Aerospace & Defence,1403.5,1.05,13676,0.81,SC,1403.9,-0.4,-0.03,-6,-0.04,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
COFORGE,,,,,,57.1,,,,57,0.18,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,IT - Software,1746.6,3.38,32273,0.92,LB,1721.3,25.3,1.47,-153,-0.47,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
COLPAL,,,,,,-2.3,,,,77,0.5,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,FMCG,2148.6,-0.11,15543,0.71,SB,2143.6,5,0.23,60,0.39,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CONCOR,,,,,,3.75,,,,-6,-0.03,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Logistics,528.2,0.72,17657,0.9,SC,526.7,1.5,0.28,-20,-0.11,SC,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CROMPTON,,,,,,0.95,,,,-4,-0.01,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Consumer Durables,249.9,0.38,26810,0.53,SC,250.6,-0.7,-0.28,-10,-0.04,LU,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
CUMMINSIND,,,,,,-51.5,,,,141,0.72,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Capital Goods-Non Electrical Equipment,5440.0,-0.94,19721,0.9,SB,5492,-52,-0.95,59,0.3,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DABUR,,,,,,5.75,,,,51,0.21,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,FMCG,433.15,1.35,23968,0.71,LB,430.5,2.65,0.62,48,0.2,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DALBHARAT,,,,,,23.5,,,,66,0.56,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Cement,1842.9,1.29,11914,0.94,LB,1838,4.9,0.27,66,0.56,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DELHIVERY,,,,,,-3.35,,,,40,0.36,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Logistics,471.35,-0.71,11262,0.7,SB,475.75,-4.4,-0.92,17,0.15,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DIVISLAB,,,,,,129.5,,,,231,0.64,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Pharmaceuticals,7585.5,1.74,36160,0.68,LB,7535,50.5,0.67,112,0.31,LB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXON,,,,,,63,,,,202,0.47,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Consumer Durables,13789.0,0.46,43350,0.8,LB,13819,-30,-0.22,111,0.26,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
DLF,,,,,,1,,,,154,0.31,,,,,,,,FUTURES_OI,FuturesOI_25AUG26_Scan_29_7_2026.xlsx,Realty,667.6,0.15,50058,0.68,LB,668.15,-0.55,-0.08,52,0.1,SB,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,
