Symbol,ATM Straddle %,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Sector,Price,Price Chg%,OI,PCR,Bldp,Price.1,Price Chg.1,Price Chg%.1,OI Chg.1,OI Chg %.1,Bldp.1,Price.2,Price Chg.2,Price Chg%.2,OI Chg.2,OI Chg %.2,Bldp.2,Price.3,Price Chg.3,Price Chg%.3,OI Chg.3,OI Chg %.3,Bldp.3,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Fut OI,Fut OI Chg,Fut OI Chg %,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Price chg,Price chg (%),OI chg,OI chg (%),OI Chg (Value),Volume,Volume Chg (%)
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KALYANKJIL,597.55,1.7,0.29,29177550,-60750,-0.21,1.28,46.59,1.61,17.49 - 72.39,105.18 / 96.16 / 92.33,53.01,89.43,-55.7,-51.55,-49.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KAYNES,3314.9,61.5,1.89,3819000,-43650,-1.13,0.57,44.19,14.45,19.42 - 91.42,54.94 / 50.97 / 49.11,34.4,59.76,-19.57,-13.3,-10.02,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KEI,4990.5,8.5,0.17,1893675,64400,3.52,0.43,26.91,-5.94,14.61 - 51.38,29.37 / 35.21 / 38.49,33.45,25.2,-8.38,-23.57,-30.09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KFINTECH,879.45,-2.05,-0.23,5180750,1150,0.02,0.69,45.95,1.86,18.49 - 90.49,43.39 / 34.68 / 37.81,38.14,92.28,5.9,32.5,21.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KOTAKBANK,384.6,3,0.79,139220000,2214000,1.62,0.54,18.39,-3.87,9.59 - 40.23,33.05 / 36.47 / 32.58,28.72,36.59,-44.36,-49.57,-43.55,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,KPITTECH,554.2,-0.4,-0.07,13395100,-381300,-2.77,0.37,34.43,-4.73,12.07 - 69.90,33.19 / 79.90 / 67.62,38.67,53.66,3.74,-56.91,-49.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LAURUSLABS,1578.1,0.8,0.05,11973950,-538900,-4.31,0.81,40.11,7.82,14.20 - 46.75,28.62 / 34.30 / 33.90,79.6,95.53,40.15,16.94,18.32,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LICHSGFIN,537.1,-0.9,-0.17,16502000,-160000,-0.96,0.65,20.56,-3.66,11.15 - 45.09,21.06 / 23.51 / 26.65,27.73,34.96,-2.37,-12.55,-22.85,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LICI,423.05,-1.05,-0.25,20251000,-156800,-0.77,0.63,24.47,-2.86,11.05 - 49.26,24.11 / 25.30 / 27.79,35.12,54.88,1.49,-3.28,-11.95,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LODHA,1164,1.75,0.15,14049375,-1292500,-8.42,0.82,38.31,-6.77,19.11 - 64.99,59.86 / 49.98 / 47.35,41.85,74.39,-36,-23.35,-19.09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LT,3824,6.2,0.16,11826150,43225,0.37,0.46,16.73,-12.18,7.49 - 44.73,21.43 / 19.99 / 27.56,24.81,39.84,-21.93,-16.31,-39.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LTF,306.5,0.4,0.13,49277250,-211500,-0.43,0.49,30.25,-3.32,18.80 - 69.14,26.44 / 44.17 / 50.64,22.75,44.72,14.41,-31.51,-40.26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LTM,3958.8,-27.2,-0.68,3585750,157950,4.61,0.75,28.38,-3.07,24.10 - 57.18,- / - / -,12.94,4.17,-,-,-,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,LUPIN,2413.4,-2.3,-0.1,5074925,45475,0.9,0.76,22.29,-5.23,12.85 - 37.30,36.44 / 32.51 / 28.67,38.61,46.75,-38.83,-31.44,-22.25,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,M&M,3236,63.3,2,14503000,355000,2.51,0.69,22.24,6.72,11.90 - 69.36,24.42 / 33.55 / 31.41,18,31.3,-8.93,-33.71,-29.19,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MANAPPURAM,353.75,3.7,1.06,55644000,444000,0.8,0.91,31.18,-1.3,18.17 - 52.52,43.31 / 44.72 / 49.34,37.87,52.85,-28.01,-30.28,-36.81,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MANKIND,2572.3,25.5,1,2853000,-21750,-0.76,0.52,27.76,3.24,16.24 - 89.23,30.31 / 29.04 / 30.52,15.78,48.78,-8.41,-4.41,-9.04,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MARICO,856.5,-4.55,-0.53,11918400,-39600,-0.33,0.64,20.58,-0.68,13.08 - 31.88,20.15 / 20.99 / 20.36,39.89,54.88,2.13,-1.95,1.08,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MARUTI,13512,-24,-0.18,2083600,32400,1.58,0.42,22.03,-4.05,6.97 - 41.98,23.60 / 40.47 / 35.93,43.02,67.07,-6.65,-45.56,-38.69,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MAXHEALTH,1085.6,6,0.56,10046925,-31500,-0.31,0.46,23.77,-4.35,16.74 - 60.69,20.30 / 32.56 / 35.19,16,20.33,17.09,-27,-32.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MAZDOCK,2308.9,7.8,0.34,5027850,-92025,-1.8,0.53,27.77,-6.66,13.38 - 82.60,27.92 / 28.56 / 31.48,20.79,10.16,-0.54,-2.77,-11.79,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MCX,2775,-37.1,-1.32,7348950,-68625,-0.93,0.53,33.88,4.25,15.54 - 62.68,39.08 / 48.43 / 43.75,38.91,42.28,-13.31,-30.04,-22.56,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MFSL,1517.8,-6,-0.39,8360400,49200,0.59,0.54,25.01,-2.27,9.89 - 39.49,33.11 / 32.17 / 34.31,51.08,49.19,-24.46,-22.26,-27.11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MIDCPNIFTY,14591.2,-34.9,-0.24,2052240,5520,0.27,0.96,13.53,-8.83,9.53 - 42.98,16.61 / 14.46 / 17.34,11.96,7.32,-18.54,-6.43,-21.97,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MOTHERSON,145.6,1.91,1.33,142686150,-658050,-0.46,0.63,31.57,-0.5,18.24 - 54.43,19.22 / 29.19 / 29.10,36.83,47.15,64.26,8.15,8.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MOTILALOFS,944,-2.3,-0.24,5221950,-114700,-2.15,0.37,53.51,15.27,22.84 - 51.18,39.85 / 35.41 / 43.95,100,100,34.28,51.12,21.75,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MPHASIS,2271.3,-0.5,-0.02,4630450,171875,3.85,0.79,50.98,1.86,18.02 - 50.05,42.67 / 50.89 / 44.09,100,100,19.48,0.18,15.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,MUTHOOTFIN,3064.4,18.8,0.62,6238650,14575,0.23,0.56,26.62,-6.53,11.92 - 66.80,32.48 / 36.34 / 42.32,26.79,37.4,-18.04,-26.75,-37.1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NAM-INDIA,1111.8,-37.5,-3.26,5820000,178750,3.17,0.54,33.55,-21.98,23.39 - 77.66,45.00 / 38.55 / 41.22,18.72,10.57,-25.44,-12.97,-18.61,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NATIONALUM,346,2.75,0.8,44866875,-121875,-0.27,0.63,31.52,5.49,17.37 - 66.87,35.89 / 47.79 / 48.37,28.59,43.09,-12.18,-34.04,-34.84,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NAUKRI,1167.8,-18.3,-1.54,12800150,141350,1.12,0.66,28.77,-2.18,15.66 - 47.35,24.74 / 62.07 / 53.25,41.37,40.65,16.29,-53.65,-45.97,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NBCC,94.61,-0.19,-0.2,94958500,-513500,-0.54,0.43,31.65,-3.24,21.65 - 80.34,38.01 / 34.36 / 40.38,17.04,27.24,-16.73,-7.89,-21.62,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NESTLEIND,1457.6,-40.6,-2.71,10558000,-121000,-1.13,0.45,24.19,-15.24,10.62 - 38.91,24.01 / 25.59 / 26.74,47.97,84.15,0.75,-5.47,-9.54,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NHPC,80.61,0.58,0.72,126545600,-1327450,-1.04,0.49,25.72,6.86,13.23 - 53.10,19.40 / 23.39 / 25.54,31.33,33.74,32.58,9.96,0.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY,23969.3,-19.1,-0.08,14196130,-253240,-1.75,0.79,11.58,-8.02,5.90 - 34.26,12.04 / 14.23 / 14.92,20.03,59.35,-3.82,-18.62,-22.39,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NIFTYNXT50,72380,184.4,0.26,14750,-525,-3.44,0.09,14.77,-3.78,9.05 - 31.76,12.55 / 13.93 / 18.54,25.19,43.5,17.69,6.03,-20.33,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NMDC,83.22,-0.23,-0.28,350014500,-1809000,-0.51,0.56,25.29,-0.51,13.00 - 48.01,15.53 / 15.16 / 22.49,35.1,30.89,62.85,66.82,12.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NTPC,347.4,-2.7,-0.77,116629500,2314500,2.02,0.37,22.54,1.49,6.73 - 36.84,22.04 / 20.56 / 21.43,52.51,89.43,2.27,9.63,5.18,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NUVAMA,1915.3,33.6,1.79,1514000,-72500,-4.57,0.64,37.11,11.84,18.35 - 57.51,47.62 / 43.31 / 45.09,47.91,66.11,-22.07,-14.32,-17.7,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,NYKAA,325.95,-1.5,-0.46,44031250,268750,0.61,0.9,23.68,1.54,15.47 - 51.48,24.02 / 24.69 / 35.56,22.8,8.54,-1.42,-4.09,-33.41,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,OBEROIRLTY,1835.4,-5.3,-0.29,5951750,-138950,-2.28,0.66,25.68,-9.45,14.15 - 45.00,27.59 / 34.96 / 33.46,37.37,36.59,-6.92,-26.54,-23.25,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,OFSS,10895,24,0.22,1562000,-36200,-2.27,0.5,48.29,-35.09,13.10 - 74.39,53.99 / 51.93 / 44.93,57.42,97.97,-10.56,-7.01,7.48,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,OIL,461.3,9.9,2.19,17479000,-505400,-2.81,0.56,25.67,6.69,14.18 - 47.82,38.58 / 31.24 / 46.31,34.16,23.17,-33.46,-17.83,-44.57,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,ONGC,252.55,0.86,0.34,78288750,101250,0.13,0.5,16.63,-1.36,5.62 - 98.39,15.43 / 22.41 / 24.36,11.87,27.24,7.78,-25.79,-31.73,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PAGEIND,39840,-55,-0.14,273240,-9140,-3.24,0.39,25.08,-3.5,16.49 - 50.83,28.03 / 36.62 / 34.53,25.01,48.78,-10.52,-31.51,-27.37,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PATANJALI,338.7,3,0.89,29525950,-1185725,-3.86,0.8,41.23,-2.58,13.61 - 78.80,88.18 / 63.32 / 52.76,42.37,91.46,-53.24,-34.89,-21.85,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PAYTM,1280,12.5,0.99,21218575,-95700,-0.45,0.41,34.63,-9.65,14.24 - 65.62,56.99 / 48.28 / 49.21,45.81,50.41,-39.23,-28.27,-29.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PERSISTENT,5070,-11.8,-0.23,4556250,98875,2.22,1.05,35.99,-2.97,15.89 - 64.18,40.41 / 66.93 / 57.30,41.62,61.79,-10.94,-46.23,-37.19,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PETRONET,270.3,-9,-3.22,31749000,870200,2.82,0.86,28.61,17.4,10.66 - 64.00,18.71 / 22.84 / 30.15,33.65,67.89,52.91,25.26,-5.11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PFC,411.05,-1.5,-0.36,48313200,-860600,-1.75,0.54,22.53,-3.68,13.77 - 46.37,19.11 / 23.49 / 28.18,26.87,16.67,17.9,-4.09,-20.05,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PGEL,580.75,4.45,0.77,11073200,-86450,-0.77,0.71,29.92,-7.31,18.96 - 75.34,52.26 / 44.06 / 51.09,19.44,7.32,-42.75,-32.09,-41.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PHOENIXLTD,2060.3,6.6,0.32,3172050,54600,1.75,0.63,26.05,1.92,14.42 - 106.79,32.57 / 36.13 / 35.86,12.59,39.43,-20.02,-27.9,-27.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PIDILITIND,1586.5,-9.4,-0.59,6615500,76500,1.17,0.67,20.8,-2.67,12.70 - 34.64,20.31 / 22.84 / 22.48,36.92,58.94,2.41,-8.93,-7.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PIIND,2726.2,26,0.96,2858450,3150,0.11,0.65,26.81,-1.07,15.83 - 60.92,25.53 / 34.27 / 30.84,24.35,50.81,5.01,-21.77,-13.07,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PNB,110.71,0.02,0.02,250208000,4256000,1.73,0.8,23.85,-2.13,13.10 - 49.10,39.08 / 33.60 / 30.51,29.86,28.05,-38.97,-29.02,-21.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PNBHOUSING,1072.7,-10.7,-0.99,6761300,86450,1.3,0.58,31.08,-5.59,17.31 - 90.49,25.56 / 29.16 / 30.83,18.82,48.78,21.6,6.58,0.81,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,POLICYBZR,1546.1,-7.9,-0.51,10415650,23800,0.23,0.71,37.42,3.83,13.79 - 49.94,32.29 / 39.18 / 37.43,65.37,72.36,15.89,-4.49,-0.03,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,POLYCAB,9123,-1.5,-0.02,2364500,-36375,-1.52,0.68,22.2,-7.85,13.83 - 43.96,38.94 / 35.86 / 34.08,27.78,19.92,-42.99,-38.09,-34.86,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,POWERGRID,288.95,-0.1,-0.03,51402600,102600,0.2,0.49,18.5,-3.8,10.36 - 40.04,19.97 / 20.26 / 18.05,27.43,37.8,-7.36,-8.69,2.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,POWERINDIA,32685,505,1.57,477100,-5025,-1.04,0.7,38.76,-1.8,17.79 - 124.75,48.82 / 60.17 / 54.82,19.61,53.03,-20.61,-35.58,-29.3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PREMIERENE,1038.4,18.4,1.8,6503250,-72800,-1.11,0.79,27.62,-12.76,24.90 - 60.65,44.20 / 35.72 / 32.87,7.61,2.92,-37.51,-22.68,-15.97,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,PRESTIGE,1663.4,3.3,0.2,4661100,-41850,-0.89,0.57,29.96,-2.85,14.99 - 51.78,45.81 / 42.17 / 45.10,40.69,30.49,-34.6,-28.95,-33.57,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,RADICO,4094.7,-46.8,-1.13,545400,-750,-0.14,0.69,36.32,3.68,16.53 - 39.17,14.89 / 29.06 / 29.37,87.41,84.62,143.92,24.98,23.66,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,RBLBANK,353.7,-1.35,-0.38,42379900,-908050,-2.1,0.48,29.36,-4.98,15.75 - 90.36,43.55 / 41.67 / 37.35,18.24,36.18,-32.58,-29.54,-21.39,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,RECLTD,359.6,-0.25,-0.07,38063025,-888300,-2.28,0.71,28.85,1.3,15.03 - 44.52,18.80 / 21.75 / 30.43,46.86,69.51,53.46,32.64,-5.19,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,1286.1,-3.9,-0.3,89024000,562500,0.64,0.53,18.55,-5.74,8.02 - 29.53,24.46 / 22.84 / 23.27,48.95,40.24,-24.16,-18.78,-20.28,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,RVNL,223.54,-0.08,-0.04,34561450,-775775,-2.2,0.55,31.23,-2.62,18.29 - 68.17,23.97 / 23.03 / 33.27,25.94,16.67,30.29,35.61,-6.13,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,SAIL,161.11,-0.45,-0.28,179572900,-1663800,-0.92,0.55,38.72,0.28,16.62 - 80.83,21.91 / 27.79 / 29.01,34.42,82.52,76.72,39.33,33.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,SBICARD,621.55,-3.65,-0.58,22727200,-554400,-2.38,0.48,38.42,-4.95,14.30 - 62.50,38.32 / 38.54 / 39.95,50.04,94.31,0.26,-0.31,-3.83,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,SBILIFE,1817.5,10.5,0.58,6441375,-31125,-0.48,0.76,29.41,0.96,8.10 - 40.80,27.35 / 26.28 / 26.59,65.17,95.93,7.53,11.91,10.61,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,SBIN,1023,-1,-0.1,53420250,860250,1.64,0.7,21.46,-5.34,9.74 - 37.31,27.00 / 24.54 / 22.83,42.51,60.16,-20.52,-12.55,-6,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IVR_IVP,IVR-IVP_28JUL26_Report_2026-07-23.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,SENSEX,76740,-54.05,-0.07,45100,240,0.53,0.87,13.02,-3.48,7.66 - 41.34,13.71 / 15.27 / 16.20,15.91,61.79,-5.03,-14.73,-19.63,,,,,,,,,,,,,,,,,
