Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Price,Price Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price Chg %,Volume Chg %,OI Chg %,Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg %
BHEL,,,,,,-3.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,404.05,-0.79,30908.0,52.0,0.17,0.56,410.0,1690.0,65.0,571.0,-3.0,-1.45,SB,,,,,,,,,,,,,,,,,
ICICIPRULI,,,,,,-0.95,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,512.35,-0.19,20740.0,0.0,0.0,0.73,520.0,592.0,17.0,166.0,3.0,-1.47,-,,,,,,,,,,,,,,,,,
INDUSTOWER,,,,,,5.25,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,393.8,1.35,53862.0,-25.0,-0.05,0.51,400.0,2429.0,209.0,614.0,6.0,-1.55,SC,,,,,,,,,,,,,,,,,
HINDPETRO,,,,,,-1.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,393.6,-0.38,20815.0,92.0,0.44,0.88,400.0,1124.0,35.0,668.0,-17.0,-1.6,SB,,,,,,,,,,,,,,,,,
BANKNIFTY,,,,,,-285.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,57059.4,-0.5,70689.0,1164.0,1.67,0.87,58000.0,69419.0,1045.0,43796.0,15.0,-1.62,SB,,,,,,,,,,,,,,,,,
MARICO,,,,,,5.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,885.0,0.63,12144.0,138.0,1.15,0.52,900.0,660.0,-70.0,117.0,14.0,-1.67,LB,,,,,,,,,,,,,,,,,
ADANIGREEN,,,,,,-6.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1375.4,-0.46,44051.0,307.0,0.7,0.57,1400.0,4083.0,178.0,1566.0,-13.0,-1.76,SB,,,,,,,,,,,,,,,,,
MUTHOOTFIN,,,,,,8.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,3045.0,0.29,25587.0,89.0,0.35,0.62,3100.0,1605.0,168.0,251.0,3.0,-1.77,LB,,,,,,,,,,,,,,,,,
LT,,,,,,-18.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,3927.0,-0.46,68828.0,121.0,0.18,0.76,4000.0,8449.0,196.0,2824.0,25.0,-1.83,SB,,,,,,,,,,,,,,,,,
LICI,,,,,,0.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,422.0,0.05,13047.0,23.0,0.18,0.5,430.0,1178.0,30.0,242.0,0.0,-1.86,LB,,,,,,,,,,,,,,,,,
DIXON,,,,,,132.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,14226.0,0.94,45446.0,134.0,0.3,0.83,14500.0,3454.0,348.0,1672.0,13.0,-1.89,LB,,,,,,,,,,,,,,,,,
HDFCAMC,,,,,,-4.6,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,2550.9,-0.18,20336.0,-44.0,-0.22,0.79,2600.0,1015.0,9.0,554.0,-4.0,-1.89,LU,,,,,,,,,,,,,,,,,
ICICIBANK,,,,,,-8.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1422.6,-0.59,152109.0,21.0,0.01,0.62,1450.0,3582.0,109.0,1518.0,35.0,-1.89,SB,,,,,,,,,,,,,,,,,
SHREECEM,,,,,,-110.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,26485.0,-0.41,12890.0,62.0,0.48,1.1,27000.0,285.0,44.0,164.0,-8.0,-1.91,SB,,,,,,,,,,,,,,,,,
HINDZINC,,,,,,-1.45,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,539.1,-0.27,23435.0,38.0,0.16,0.69,550.0,2059.0,40.0,696.0,7.0,-1.98,SB,,,,,,,,,,,,,,,,,
BHARTIARTL,,,,,,3.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1959.7,0.15,121645.0,82.0,0.07,0.83,2000.0,2536.0,189.0,515.0,-2.0,-2.02,LB,,,,,,,,,,,,,,,,,
GLENMARK,,,,,,-19.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,2253.4,-0.85,30927.0,10.0,0.03,0.88,2300.0,1123.0,53.0,317.0,9.0,-2.03,SB,,,,,,,,,,,,,,,,,
HCLTECH,,,,,,24.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1371.6,1.8,68074.0,132.0,0.19,0.9,1400.0,1004.0,70.0,279.0,3.0,-2.03,LB,,,,,,,,,,,,,,,,,
GAIL,,,,,,0.18,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,176.33,0.1,22204.0,75.0,0.34,0.66,180.0,1901.0,87.0,283.0,8.0,-2.04,LB,,,,,,,,,,,,,,,,,
BOSCHLTD,,,,,,250.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,41140.0,0.61,8208.0,17.0,0.21,1.41,42000.0,427.0,-27.0,207.0,0.0,-2.05,LB,,,,,,,,,,,,,,,,,
ADANIENSOL,,,,,,-8.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1664.6,-0.49,28515.0,140.0,0.49,0.59,1700.0,1301.0,21.0,542.0,-4.0,-2.08,SB,,,,,,,,,,,,,,,,,
POWERGRID,,,,,,0.25,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,283.95,0.09,22730.0,38.0,0.17,0.97,290.0,2055.0,4.0,991.0,-5.0,-2.09,LB,,,,,,,,,,,,,,,,,
DMART,,,,,,62.9,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,3915.8,1.63,34197.0,-143.0,-0.42,0.71,4000.0,1784.0,-225.0,937.0,45.0,-2.11,SC,,,,,,,,,,,,,,,,,
IREDA,,,,,,-1.83,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,117.34,-1.54,14142.0,121.0,0.86,1.05,120.0,942.0,-8.0,981.0,-11.0,-2.22,SB,,,,,,,,,,,,,,,,,
INDIANB,,,,,,-1.55,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,830.5,-0.19,12415.0,39.0,0.32,1.0,850.0,538.0,42.0,250.0,0.0,-2.29,SB,,,,,,,,,,,,,,,,,
BRITANNIA,,,,,,18.5,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,5465.5,0.34,16417.0,17.0,0.1,0.53,5600.0,1801.0,-10.0,123.0,0.0,-2.4,LB,,,,,,,,,,,,,,,,,
GODREJCP,,,,,,-1.1,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1073.5,-0.1,20422.0,61.0,0.3,0.68,1100.0,382.0,9.0,81.0,0.0,-2.41,SB,,,,,,,,,,,,,,,,,
HDFCLIFE,,,,,,-3.8,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,556.0,-0.68,37561.0,78.0,0.21,0.56,570.0,2775.0,25.0,189.0,3.0,-2.46,SB,,,,,,,,,,,,,,,,,
PAGEIND,,,,,,745.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,40960.0,1.85,11889.0,146.0,1.24,0.44,42000.0,610.0,494.0,0.0,,-2.48,LB,,,,,,,,,,,,,,,,,
GODFRYPHLP,,,,,,-4.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,2047.1,-0.2,6938.0,-29.0,-0.42,0.62,2100.0,804.0,20.0,425.0,3.0,-2.52,LU,,,,,,,,,,,,,,,,,
PNB,,,,,,0.28,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,112.05,0.25,36690.0,15.0,0.04,0.84,115.0,1338.0,55.0,308.0,23.0,-2.57,LB,,,,,,,,,,,,,,,,,
ASTRAL,,,,,,-1.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1461.0,-0.07,16712.0,258.0,1.57,0.69,1500.0,773.0,313.0,326.0,15.0,-2.6,SB,,,,,,,,,,,,,,,,,
KEI,,,,,,-89.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,4771.0,-1.83,11637.0,80.0,0.69,0.62,4900.0,410.0,77.0,160.0,2.0,-2.63,SB,,,,,,,,,,,,,,,,,
KOTAKBANK,,,,,,-2.15,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,389.3,-0.55,89807.0,-9.0,-0.01,0.71,400.0,3077.0,113.0,701.0,18.0,-2.68,LU,,,,,,,,,,,,,,,,,
SBIN,,,,,,1.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1021.0,0.12,107882.0,62.0,0.06,1.0,1050.0,4611.0,101.0,2354.0,-1.0,-2.76,LB,,,,,,,,,,,,,,,,,
TITAN,,,,,,-1.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,4861.2,-0.03,32867.0,174.0,0.53,0.81,5000.0,1364.0,17.0,183.0,2.0,-2.78,SB,,,,,,,,,,,,,,,,,
FOCIT,,,,,,672.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,37873.0,1.81,178.0,16.0,9.88,1.18,39000.0,1136.0,855.0,0.0,,-2.89,LB,,,,,,,,,,,,,,,,,
GRASIM,,,,,,-12.0,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,3107.6,-0.38,47742.0,51.0,0.11,0.68,3200.0,926.0,20.0,0.0,,-2.89,SB,,,,,,,,,,,,,,,,,
ASIANPAINT,,,,,,-51.7,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,2718.3,-1.87,32283.0,876.0,2.79,0.53,2800.0,4883.0,1017.0,1230.0,-102.0,-2.92,SB,,,,,,,,,,,,,,,,,
RVNL,,,,,,-2.2,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,223.25,-0.98,18065.0,23.0,0.13,0.82,230.0,1330.0,362.0,348.0,3.0,-2.93,SB,,,,,,,,,,,,,,,,,
BANKBARODA,,,,,,-2.3,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,242.55,-0.94,44693.0,107.0,0.24,1.03,250.0,2848.0,47.0,1415.0,-1.0,-2.98,SB,,,,,,,,,,,,,,,,,
NAM-INDIA,,,,,,5.4,,,,,,,,,,,,,RESISTANCE,Resistance_25AUG26_Scan_30_7_2026 (3).xlsx,1164.1,0.47,11267.0,55.0,0.49,0.64,1200.0,192.0,1.0,7.0,0.0,-2.99,LB,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CRUDE OIL & NATURAL GAS,2 / 0 / 0,2.57,-63.12,-0.28,8.76,SC,197.0,301.0,104.0,-2.38,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,READYMADE GARMENTS/ APPARELLS,1 / 0 / 0,1.85,-43.03,1.22,0.86,LB,565.0,37.0,-528.0,-26.24,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,2 / 0 / 0,1.84,-86.75,1.01,1.45,LB,-10.0,149.0,158.0,1.72,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,1 / 0 / 0,1.35,-59.71,0.01,4.23,LB,1062.0,870.0,-192.0,-1.21,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,AUTOMOBILE,9 / 1 / 0,1.14,-49.28,1.06,5.72,LB,1472.0,1201.0,-270.0,-0.55,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,AUTO ANCILLARIES,4 / 0 / 0,1.01,-68.5,0.25,1.09,LB,105.0,40.0,-65.0,-1.74,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,IT - SOFTWARE,10 / 2 / 0,0.84,-74.37,0.91,3.18,LB,938.0,1014.0,76.0,-0.69,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,"DIAMOND, GEMS AND JEWELLERY",1 / 1 / 0,0.63,-82.77,0.07,6.47,LB,669.0,403.0,-266.0,-0.99,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,RETAIL,2 / 1 / 0,0.59,-80.56,0.03,4.96,LB,-245.0,58.0,303.0,0.68,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,GAS DISTRIBUTION,2 / 0 / 0,0.53,-74.26,0.33,-,LB,143.0,72.0,-71.0,-0.85,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,HOTELS & RESTAURANTS,1 / 0 / 0,0.45,-74.88,0.04,-,LB,129.0,48.0,-81.0,-1.59,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,HEALTHCARE,3 / 0 / 0,0.29,-82.3,0.16,8.33,LB,549.0,354.0,-195.0,-4.13,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,PHARMACEUTICALS,8 / 5 / 0,0.26,-71.06,0.39,6.45,LB,261.0,196.0,-65.0,-3.52,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,MINING & MINERAL PRODUCTS,1 / 1 / 0,0.21,-88.17,0.04,8.39,LB,337.0,-2.0,-338.0,-1.39,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,TELECOM-SERVICE,2 / 0 / 0,0.12,-82.68,0.11,1.46,LB,796.0,588.0,-208.0,-0.87,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,TOBACCO PRODUCTS,1 / 1 / 0,0.11,-89.24,-0.17,8.97,SB,-23.0,395.0,418.0,0.65,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,NIFTY,26 / 23 / 0,0.11,-79.0,0.42,9.84,SB,1089.0,707.0,-383.0,-1.25,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,NON FERROUS METALS,3 / 1 / 0,0.08,-78.57,0.23,4.19,LB,366.0,186.0,-180.0,-0.83,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,STEEL,1 / 3 / 0,0.04,-89.55,0.06,7.55,LB,146.0,24.0,-122.0,0.08,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,PLASTIC PRODUCTS,1 / 1 / 0,0.01,-63.34,1.37,1.57,LB,422.0,59.0,-364.0,-6.17,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,REFINERIES,2 / 2 / 0,-0.03,-81.3,0.28,6.33,LB,373.0,184.0,-189.0,-0.56,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,FMCG,6 / 4 / 0,-0.15,-73.38,1.38,5.93,SB,455.0,268.0,-187.0,-0.87,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CONSUMER DURABLES,3 / 5 / 0,-0.18,-80.43,0.64,2.37,LB,227.0,238.0,11.0,0.32,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,E-COMMERCE/APP BASED AGGREGATOR,3 / 3 / 0,-0.18,-84.27,0.41,4.28,SB,159.0,55.0,-104.0,-1.96,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,POWER GENERATION & DISTRIBUTION,3 / 5 / 0,-0.21,-83.07,0.38,9.64,SB,225.0,110.0,-115.0,-0.65,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,LOGISTICS,0 / 2 / 0,-0.3,-88.43,0.33,1.95,SB,121.0,5.0,-117.0,-1.62,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,INSURANCE,2 / 3 / 0,-0.35,-83.98,0.25,5.1,SB,179.0,57.0,-132.0,-1.33,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,TEXTILES,0 / 1 / 0,-0.38,-90.59,0.11,1.14,SB,37.0,11.0,-26.0,-0.53,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CHEMICALS,0 / 2 / 0,-0.39,-84.51,0.05,-,SB,177.0,24.0,-153.0,-1.9,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CAPITAL GOODS-NON ELECTRICAL EQUIPMENT,1 / 2 / 0,-0.48,-57.3,1.31,4.53,SB,141.0,56.0,-85.0,-3.26,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,FINANCE,6 / 14 / 0,-0.53,-79.82,0.61,6.35,SB,333.0,160.0,-173.0,-1.43,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,BANKS,3 / 15 / 0,-0.54,-81.67,0.21,7.12,SB,416.0,245.0,-172.0,-0.8,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,BANKNIFTY,2 / 12 / 0,-0.64,-80.21,0.16,8.17,SB,504.0,305.0,-199.0,-0.78,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,INFRASTRUCTURE DEVELOPERS & OPERATORS,0 / 2 / 0,-0.72,-90.8,0.28,11.52,SB,513.0,153.0,-360.0,-1.87,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,AIR TRANSPORT SERVICE,0 / 1 / 0,-0.79,-77.46,0.27,6.45,SB,578.0,227.0,-351.0,-1.88,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CEMENT,0 / 4 / 0,-0.93,-86.81,0.06,5.76,SB,1540.0,761.0,-780.0,-5.3,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,QUICK SERVICE RESTAURANT,0 / 1 / 0,-0.94,-84.32,0.06,4.62,SB,16.0,92.0,76.0,1.05,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,AEROSPACE & DEFENCE,0 / 6 / 0,-0.95,-67.48,1.02,7.72,SB,673.0,99.0,-574.0,-3.52,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,AGRO CHEMICALS,0 / 2 / 0,-1.01,-82.62,0.23,2.4,SB,38.0,44.0,7.0,0.12,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,FINANCIAL SERVICES,0 / 6 / 0,-1.02,-78.93,0.85,3.7,SB,344.0,116.0,-227.0,-1.14,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,TRADING,1 / 1 / 0,-1.21,-51.12,2.35,3.15,SB,163.0,181.0,19.0,-0.96,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,STOCK/ COMMODITY BROKERS,0 / 3 / 0,-1.23,-76.16,0.92,3.06,SB,121.0,72.0,-49.0,-0.44,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,REALTY,0 / 6 / 0,-1.39,-75.51,0.73,2.42,SB,43.0,92.0,49.0,0.58,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,MISCELLANEOUS,0 / 2 / 0,-1.51,-76.1,0.37,3.13,SB,196.0,93.0,-104.0,-2.26,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CABLES,0 / 2 / 0,-1.68,-78.37,1.03,1.32,SB,383.0,83.0,-300.0,-5.81,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,PAINTS/VARNISH,0 / 1 / 0,-1.87,-85.89,2.77,14.65,SB,5245.0,1141.0,-4104.0,-9.85,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,CAPITAL GOODS - ELECTRICAL EQUIPMENT,0 / 9 / 0,-2.06,-64.67,2.1,3.16,SB,981.0,402.0,-579.0,-3.77,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,MARINE PORT & SERVICES,0 / 1 / 0,-2.74,-75.27,2.33,10.66,SB,6270.0,1321.0,-4949.0,-12.11,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026 (1).xlsx,,,,,,,,,,,,,,"CASTINGS, FORGINGS & FASTNERS",0 / 0 / 1,-,-84.82,0.36,-,SB,20.0,2.0,-18.0,-0.4,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,CRUDE OIL & NATURAL GAS,2 / 0 / 0,1.47,-90.11,0.06,8.67,LB,-87.0,7.0,93.0,0.48,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,TELECOM EQUIPMENT & INFRA SERVICES,1 / 0 / 0,1.09,-94.41,0.02,4.18,LB,10.0,94.0,84.0,0.6,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,ALCOHOLIC BEVERAGES,2 / 0 / 0,0.91,-95.2,0.67,1.38,LB,36.0,12.0,-24.0,-0.72,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,IT - SOFTWARE,10 / 2 / 0,0.91,-91.32,0.57,3.12,LB,82.0,303.0,221.0,0.76,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,AUTOMOBILE,7 / 3 / 0,0.79,-82.14,0.24,5.69,LB,468.0,140.0,-327.0,-0.66,,,,,,
,,,,,,,,,,,,,,,,,,,UNKNOWN,Sector_Summary_25AUG26_Report_30_7_2026.xlsx,,,,,,,,,,,,,,READYMADE GARMENTS/ APPARELLS,1 / 0 / 0,0.77,-88.54,0.16,0.87,LB,102.0,-1.0,-103.0,-6.82,,,,,,
